"obj","museum","text","technique_group"
"http://data.silknow.org/object/79d97806-2c55-3c44-a1be-15456e135b7d","http://data.silknow.org/graph/cer","Art Nouveau","http://data.silknow.org/vocabulary/facet/velvet"
"http://data.silknow.org/object/c46f51fa-a468-336f-b7c0-de621c127019","http://data.silknow.org/graph/cer","Neoclasicismo","http://data.silknow.org/vocabulary/facet/velvet"
"http://data.silknow.org/object/76447c78-67c9-353f-a308-99336a7f42c8","http://data.silknow.org/graph/cer","Art Nouveau","http://data.silknow.org/vocabulary/facet/velvet"
"http://data.silknow.org/object/2b1f121b-ecb0-3a45-a7d1-002be7b611b1","http://data.silknow.org/graph/cer","Barroco","http://data.silknow.org/vocabulary/facet/embroidery"
"http://data.silknow.org/object/2073cb5b-fd33-35d0-959c-a3a630c588b0","http://data.silknow.org/graph/cer","Renacimiento","http://data.silknow.org/vocabulary/facet/embroidery"
"http://data.silknow.org/object/50677668-2e9e-37d3-840d-c8149043b7f8","http://data.silknow.org/graph/cer","Edad Media","http://data.silknow.org/vocabulary/facet/embroidery"
"http://data.silknow.org/object/c0e71a1f-5272-398a-9647-97d47426dd55","http://data.silknow.org/graph/cer","Renacimiento","http://data.silknow.org/vocabulary/facet/embroidery"
"http://data.silknow.org/object/44b9a5c1-5669-3319-b1ce-5d0bcffba2a6","http://data.silknow.org/graph/cer","Desde la segunda mitad del siglo XVIII se estableció en el puerto Cantón un floreciente comercio marítimo. Artesanos de gran habilidad adaptaron y copiaron los estilos y la técnica europea, creando así un sinfín de artículos realizados para la exportación entre los que se encontraban las aguadas. Este tipo de pinturas supusieron hasta la introducción de la cámara fotográfica en Cantón, en 1848, un documento gráfico único que permitió a los occidentales llegar a conocer, aunque de manera idealizada, tanto la cultura como las costumbres del pueblo chino. Estas imágenes creadas exclusivamente para la exportación a Occidente dejaron de producirse en torno a 1880. Las representaciones responden a esquemas fijos que se repiten sin apenas variaciones a lo largo de los años por lo que una datación concreta es difícil  de precisar. En el caso de la colección  del MNAD podemos fijarla en los años 70 del siglo XVIII.","http://data.silknow.org/vocabulary/facet/damask"
"http://data.silknow.org/object/e36331ca-070c-31a5-9f26-cd125568f529","http://data.silknow.org/graph/cer","Arte Chino","http://data.silknow.org/vocabulary/facet/damask"
"http://data.silknow.org/object/44b9a5c1-5669-3319-b1ce-5d0bcffba2a6","http://data.silknow.org/graph/cer","Arte Chino","http://data.silknow.org/vocabulary/facet/damask"
"http://data.silknow.org/object/0ba4dbff-7f5e-3d11-990d-fa42408b3f38","http://data.silknow.org/graph/cer","Arte Chino","http://data.silknow.org/vocabulary/facet/damask"
"http://data.silknow.org/object/e36331ca-070c-31a5-9f26-cd125568f529","http://data.silknow.org/graph/cer","Desde la segunda mitad del siglo XVIII se estableció en el puerto Cantón un floreciente comercio marítimo. Artesanos de gran habilidad adaptaron y copiaron los estilos y la técnica europea, creando así un sinfín de artículos realizados para la exportación entre los que se encontraban las aguadas. Este tipo de pinturas supusieron hasta la introducción de la cámara fotográfica en Cantón, en 1848, un documento gráfico único que permitió a los occidentales llegar a conocer, aunque de manera idealizada, tanto la cultura como las costumbres del pueblo chino. Estas imágenes creadas exclusivamente para la exportación a Occidente dejaron de producirse en torno a 1880. Las representaciones responden a esquemas fijos que se repiten sin apenas variaciones a lo largo de los años por lo que una datación concreta es difícil  de precisar. En el caso de la colección  del MNAD podemos fijarla en los años 70 del siglo XVIII.","http://data.silknow.org/vocabulary/facet/damask"
"http://data.silknow.org/object/ce5db781-ec99-3de6-887e-a3a8d6d240ba","http://data.silknow.org/graph/cer","Edad Contemporánea","http://data.silknow.org/vocabulary/facet/other_technique"
"http://data.silknow.org/object/60f6b5b5-ee17-353a-9978-85115fc5fbfd","http://data.silknow.org/graph/cer","Edad Moderna","http://data.silknow.org/vocabulary/facet/other_technique"
"http://data.silknow.org/object/b80ad914-4cbe-3b27-ac64-4ad7e0a375b9","http://data.silknow.org/graph/cer","Edad Moderna","http://data.silknow.org/vocabulary/facet/other_technique"
"http://data.silknow.org/object/b3f66104-4a18-3f8c-8ef0-8bf07fcff582","http://data.silknow.org/graph/cer","Edad Moderna","http://data.silknow.org/vocabulary/facet/other_technique"
"http://data.silknow.org/object/d29b8760-39d2-3918-9516-910587c340e7","http://data.silknow.org/graph/cer","Edad Moderna","http://data.silknow.org/vocabulary/facet/other_technique"
"http://data.silknow.org/object/36975a2d-96a5-3647-b382-fa92f19f0f23","http://data.silknow.org/graph/cer","Edad Moderna","http://data.silknow.org/vocabulary/facet/other_technique"
"http://data.silknow.org/object/858587f2-0c14-3c1a-a186-ca2613617b7a","http://data.silknow.org/graph/cer","Edad Moderna","http://data.silknow.org/vocabulary/facet/other_technique"
"http://data.silknow.org/object/22ed1064-300f-358d-b047-86d18e5ad70c","http://data.silknow.org/graph/cer","Edad Moderna","http://data.silknow.org/vocabulary/facet/other_technique"
"http://data.silknow.org/object/c933d3eb-6e64-305f-8ac6-acea2acf2546","http://data.silknow.org/graph/cer","Edad Moderna","http://data.silknow.org/vocabulary/facet/other_technique"
"http://data.silknow.org/object/872da576-6582-3aaf-93fc-18a4f11aab59","http://data.silknow.org/graph/cer","Edad Moderna","http://data.silknow.org/vocabulary/facet/other_technique"
"http://data.silknow.org/object/b956209a-5734-3283-8361-69cde44b2f5c","http://data.silknow.org/graph/cer","Edad Moderna","http://data.silknow.org/vocabulary/facet/other_technique"
"http://data.silknow.org/object/8fd5801f-f126-3ae9-a95c-c136d2dd6770","http://data.silknow.org/graph/cer","Edad Moderna","http://data.silknow.org/vocabulary/facet/other_technique"
"http://data.silknow.org/object/62018d39-94e5-36dc-a56c-102be929f41a","http://data.silknow.org/graph/cer","Edad Moderna","http://data.silknow.org/vocabulary/facet/other_technique"
"http://data.silknow.org/object/c90e1434-af9f-3def-80a6-45c696993f4a","http://data.silknow.org/graph/cer","Edad Moderna","http://data.silknow.org/vocabulary/facet/other_technique"
"http://data.silknow.org/object/48f8b56c-91b4-3bb0-9696-6fde18dc10a9","http://data.silknow.org/graph/cer","Edad Moderna","http://data.silknow.org/vocabulary/facet/other_technique"
"http://data.silknow.org/object/48659623-98ec-37e9-bc99-fb79704a0023","http://data.silknow.org/graph/cer","Edad Moderna","http://data.silknow.org/vocabulary/facet/other_technique"
"http://data.silknow.org/object/85d4dc3c-4f39-34d7-925e-15c1def3a329","http://data.silknow.org/graph/cer","Edad Moderna","http://data.silknow.org/vocabulary/facet/other_technique"
"http://data.silknow.org/object/cda002c3-cdff-3334-a298-a5ee137432ad","http://data.silknow.org/graph/cer","Edad Moderna","http://data.silknow.org/vocabulary/facet/other_technique"
"http://data.silknow.org/object/79fc09ac-4db8-3e6a-b549-f738957f599b","http://data.silknow.org/graph/cer","Edad Moderna","http://data.silknow.org/vocabulary/facet/other_technique"
"http://data.silknow.org/object/5d7d4b32-4f54-3e02-a305-8dae64d26b61","http://data.silknow.org/graph/cer","Edad Moderna","http://data.silknow.org/vocabulary/facet/other_technique"
"http://data.silknow.org/object/0de1483c-c111-3e2d-b65f-22f8e3c3103a","http://data.silknow.org/graph/cer","Edad Moderna","http://data.silknow.org/vocabulary/facet/other_technique"
"http://data.silknow.org/object/b956209a-5734-3283-8361-69cde44b2f5c","http://data.silknow.org/graph/cer","Edad Moderna","http://data.silknow.org/vocabulary/facet/damask"
"http://data.silknow.org/object/f8597a6f-70e6-30e4-be2c-82c3815135bc","http://data.silknow.org/graph/cer","Edad Moderna","http://data.silknow.org/vocabulary/facet/damask"
"http://data.silknow.org/object/b4f050fe-9006-3f8f-87e3-44a0129ba44e","http://data.silknow.org/graph/cer","Edad Moderna","http://data.silknow.org/vocabulary/facet/damask"
"http://data.silknow.org/object/857b5354-be5b-3c7b-9b5b-c48bf0da602c","http://data.silknow.org/graph/cer","Edad Contemporánea","http://data.silknow.org/vocabulary/facet/damask"
"http://data.silknow.org/object/48c0f22c-33a2-31cd-ad83-ae232b685f21","http://data.silknow.org/graph/cer","Edad Moderna","http://data.silknow.org/vocabulary/facet/damask"
"http://data.silknow.org/object/95b36c67-47fd-3dc7-ba1b-6225ba8d3149","http://data.silknow.org/graph/cer","Edad Moderna","http://data.silknow.org/vocabulary/facet/damask"
"http://data.silknow.org/object/299511bf-a177-35c2-913c-42d7f7b42489","http://data.silknow.org/graph/cer","Edad Moderna","http://data.silknow.org/vocabulary/facet/damask"
"http://data.silknow.org/object/88886596-c48b-3e1e-9357-620e7656338c","http://data.silknow.org/graph/cer","Edad Moderna","http://data.silknow.org/vocabulary/facet/damask"
"http://data.silknow.org/object/583ab051-e3c2-39eb-ae3a-ec410be7845b","http://data.silknow.org/graph/cer","Edad Contemporánea","http://data.silknow.org/vocabulary/facet/damask"
"http://data.silknow.org/object/de5f6701-dd88-382c-830c-eff688f123c8","http://data.silknow.org/graph/cer","Edad Moderna","http://data.silknow.org/vocabulary/facet/damask"
"http://data.silknow.org/object/b6931e46-c8ce-31f9-9360-2b9b0a409f98","http://data.silknow.org/graph/cer","Edad Moderna","http://data.silknow.org/vocabulary/facet/damask"
"http://data.silknow.org/object/201b73bc-ea47-312d-8b29-27209f4b5cfd","http://data.silknow.org/graph/cer","Edad Moderna","http://data.silknow.org/vocabulary/facet/damask"
"http://data.silknow.org/object/d4946cd6-8fa5-36be-bf6e-8173d7058172","http://data.silknow.org/graph/cer","Edad Contemporánea","http://data.silknow.org/vocabulary/facet/damask"
"http://data.silknow.org/object/ddb7451b-b7ae-3e95-aa6a-e9a4c6dddc11","http://data.silknow.org/graph/cer","Edad Moderna","http://data.silknow.org/vocabulary/facet/damask"
"http://data.silknow.org/object/749e0dfc-368b-3813-880e-0271c1cb78cb","http://data.silknow.org/graph/cer","Edad Contemporánea","http://data.silknow.org/vocabulary/facet/damask"
"http://data.silknow.org/object/10026a94-2699-35b3-9270-5fa13ca677db","http://data.silknow.org/graph/cer","Edad Moderna","http://data.silknow.org/vocabulary/facet/damask"
"http://data.silknow.org/object/d522777c-6a5f-3c2d-863a-f42cdc4db377","http://data.silknow.org/graph/cer","Edad Moderna","http://data.silknow.org/vocabulary/facet/damask"
"http://data.silknow.org/object/858587f2-0c14-3c1a-a186-ca2613617b7a","http://data.silknow.org/graph/cer","Edad Moderna","http://data.silknow.org/vocabulary/facet/damask"
"http://data.silknow.org/object/662207e0-74da-34ec-ab32-634fd56aeab0","http://data.silknow.org/graph/cer","Edad Moderna","http://data.silknow.org/vocabulary/facet/damask"
"http://data.silknow.org/object/f4c27718-8087-3155-a172-7d4c0fce4b1c","http://data.silknow.org/graph/cer","Edad Moderna","http://data.silknow.org/vocabulary/facet/damask"
"http://data.silknow.org/object/36561c8f-4773-3c47-80df-784453477ca1","http://data.silknow.org/graph/cer","Edad Moderna","http://data.silknow.org/vocabulary/facet/damask"
"http://data.silknow.org/object/410fad6b-f2e9-3a14-8999-7b5f471f9d71","http://data.silknow.org/graph/cer","Edad Contemporánea","http://data.silknow.org/vocabulary/facet/damask"
"http://data.silknow.org/object/f3447902-b8a4-3d14-9f31-3c1b9061c51a","http://data.silknow.org/graph/cer","Edad Moderna","http://data.silknow.org/vocabulary/facet/damask"
"http://data.silknow.org/object/48c52355-bbd5-3796-b47f-df82ee308414","http://data.silknow.org/graph/cer","Edad Contemporánea","http://data.silknow.org/vocabulary/facet/damask"
"http://data.silknow.org/object/7c5904a8-d259-3916-90be-82f7d27109e1","http://data.silknow.org/graph/cer","Edad Contemporánea","http://data.silknow.org/vocabulary/facet/damask"
"http://data.silknow.org/object/36975a2d-96a5-3647-b382-fa92f19f0f23","http://data.silknow.org/graph/cer","Edad Moderna","http://data.silknow.org/vocabulary/facet/damask"
"http://data.silknow.org/object/fac8db2c-5cde-361a-af63-a0b8a096872d","http://data.silknow.org/graph/cer","Edad Moderna","http://data.silknow.org/vocabulary/facet/damask"
"http://data.silknow.org/object/2115e4b8-72ce-3906-b33c-2d56f8672d25","http://data.silknow.org/graph/cer","Edad Moderna","http://data.silknow.org/vocabulary/facet/damask"
"http://data.silknow.org/object/ca058ce2-daff-33c2-b36c-7bbedc822686","http://data.silknow.org/graph/cer","Edad Moderna","http://data.silknow.org/vocabulary/facet/damask"
"http://data.silknow.org/object/ff4764af-e0ea-3f11-95c2-4a17027ea79a","http://data.silknow.org/graph/cer","Edad Contemporánea","http://data.silknow.org/vocabulary/facet/damask"
"http://data.silknow.org/object/85d4dc3c-4f39-34d7-925e-15c1def3a329","http://data.silknow.org/graph/cer","Edad Moderna","http://data.silknow.org/vocabulary/facet/damask"
"http://data.silknow.org/object/9807b7cc-981b-3a8a-9224-deffd48bde0a","http://data.silknow.org/graph/cer","Edad Moderna","http://data.silknow.org/vocabulary/facet/damask"
"http://data.silknow.org/object/b3f66104-4a18-3f8c-8ef0-8bf07fcff582","http://data.silknow.org/graph/cer","Edad Moderna","http://data.silknow.org/vocabulary/facet/damask"
"http://data.silknow.org/object/c8336b32-211e-35b5-913a-f6aecd4ccc7e","http://data.silknow.org/graph/cer","Edad Contemporánea","http://data.silknow.org/vocabulary/facet/other_technique"
"http://data.silknow.org/object/be319ca2-fc11-379e-be79-7163c34cffba","http://data.silknow.org/graph/cer","Edad Moderna","http://data.silknow.org/vocabulary/facet/other_technique"
"http://data.silknow.org/object/67e50f4c-cca9-3fd9-b8b6-c0dd9d69d44e","http://data.silknow.org/graph/cer","Edad Moderna","http://data.silknow.org/vocabulary/facet/other_technique"
"http://data.silknow.org/object/046d2394-662e-3f38-8c0d-23df4b05663f","http://data.silknow.org/graph/cer","Edad Contemporánea","http://data.silknow.org/vocabulary/facet/other_technique"
"http://data.silknow.org/object/3578b3de-6025-354e-9081-935009c65ad1","http://data.silknow.org/graph/cer","Edad Contemporánea","http://data.silknow.org/vocabulary/facet/other_technique"
"http://data.silknow.org/object/ccac16ee-62cf-3228-82ef-26f6c24d2c8d","http://data.silknow.org/graph/cer","Edad Contemporánea","http://data.silknow.org/vocabulary/facet/other_technique"
"http://data.silknow.org/object/e4af8c78-5db8-3c36-b1d0-6651f6188926","http://data.silknow.org/graph/cer","Edad Contemporánea","http://data.silknow.org/vocabulary/facet/other_technique"
"http://data.silknow.org/object/64bafc49-be80-38e4-95cd-12e6dc67d108","http://data.silknow.org/graph/cer","Edad Contemporánea","http://data.silknow.org/vocabulary/facet/other_technique"
"http://data.silknow.org/object/873b81d3-93a9-3bb8-8d0f-cf739a11f4f9","http://data.silknow.org/graph/cer","Edad Moderna","http://data.silknow.org/vocabulary/facet/other_technique"
"http://data.silknow.org/object/0f23a296-d9be-3c21-a8c2-e1505e1b5de3","http://data.silknow.org/graph/cer","Edad Contemporánea","http://data.silknow.org/vocabulary/facet/other_technique"
"http://data.silknow.org/object/276a2c40-9dc9-351a-9f21-ebf438aa5e37","http://data.silknow.org/graph/cer","Edad Contemporánea","http://data.silknow.org/vocabulary/facet/other_technique"
"http://data.silknow.org/object/9ad4d88e-9d65-378b-acb4-1607cdbeb9e7","http://data.silknow.org/graph/cer","Edad Contemporánea","http://data.silknow.org/vocabulary/facet/other_technique"
"http://data.silknow.org/object/f61c98f7-0e97-350a-88be-b8669b218217","http://data.silknow.org/graph/cer","Edad Contemporánea","http://data.silknow.org/vocabulary/facet/other_technique"
"http://data.silknow.org/object/fedbad97-17c6-373f-bd93-6d41317789bd","http://data.silknow.org/graph/cer","Edad Contemporánea","http://data.silknow.org/vocabulary/facet/other_technique"
"http://data.silknow.org/object/15a34aef-f6d4-3943-9a81-bebdcad1c625","http://data.silknow.org/graph/cer","Edad Contemporánea","http://data.silknow.org/vocabulary/facet/other_technique"
"http://data.silknow.org/object/8c47b81b-84d0-3b10-9647-07620c711e1a","http://data.silknow.org/graph/cer","Edad Contemporánea","http://data.silknow.org/vocabulary/facet/other_technique"
"http://data.silknow.org/object/72179bb7-ab49-35f0-b0c4-e8218c32347c","http://data.silknow.org/graph/cer","Esta dalmática forma parte de un terno compuesto de otra dalmática y casulla (CE0003T y CE0001T respectivamente), ésta última tambien con cenefa bordada y figuras de óvalos. Las tres piezas lucen dos magníficos modelos de brocados de tres altos, algo anteriores al bordado del terno.","http://data.silknow.org/vocabulary/facet/velvet"
"http://data.silknow.org/object/0b633afb-1757-368c-aa4d-f6a04b2d10a4","http://data.silknow.org/graph/cer","Edad Moderna","http://data.silknow.org/vocabulary/facet/velvet"
"http://data.silknow.org/object/bec3fc6a-feea-3014-b83e-ec4df43e0cb8","http://data.silknow.org/graph/cer","Edad Moderna","http://data.silknow.org/vocabulary/facet/velvet"
"http://data.silknow.org/object/bcbb5801-8575-3a5c-bcf3-36a9b0441710","http://data.silknow.org/graph/cer","Edad Contemporánea","http://data.silknow.org/vocabulary/facet/velvet"
"http://data.silknow.org/object/0da21dfd-98ce-3ff2-b1a3-cd441794454c","http://data.silknow.org/graph/cer","Edad Moderna","http://data.silknow.org/vocabulary/facet/velvet"
"http://data.silknow.org/object/90e282c3-7f11-3b73-bc12-bf38a9c78b67","http://data.silknow.org/graph/cer","Edad Moderna","http://data.silknow.org/vocabulary/facet/velvet"
"http://data.silknow.org/object/a35a473a-b946-3aab-abee-c12baba7c185","http://data.silknow.org/graph/cer","Esta dalmática forma parte de un terno compuesto por otra dalmática y casulla, ésta tambien con cenefa bordads y figuras de óvalos. Las tres piezas lucen dos magníficos modelos de brocados de tres altos, algo anteriores al bordado del terno.","http://data.silknow.org/vocabulary/facet/velvet"
"http://data.silknow.org/object/48c0f22c-33a2-31cd-ad83-ae232b685f21","http://data.silknow.org/graph/cer","Edad Moderna","http://data.silknow.org/vocabulary/facet/velvet"
"http://data.silknow.org/object/6d99c79f-691e-38f5-9281-13d152c8c29c","http://data.silknow.org/graph/cer","Edad Moderna","http://data.silknow.org/vocabulary/facet/velvet"
"http://data.silknow.org/object/a16cfa9c-ae30-3fde-87a7-ca326dfcf39e","http://data.silknow.org/graph/cer","Edad Contemporánea","http://data.silknow.org/vocabulary/facet/velvet"
"http://data.silknow.org/object/e74838a6-fa6f-3933-b23b-d09e7ddbfaf6","http://data.silknow.org/graph/cer","Edad Moderna","http://data.silknow.org/vocabulary/facet/velvet"
"http://data.silknow.org/object/82eb7488-e67c-3bdc-8cd4-9caadb341bbd","http://data.silknow.org/graph/cer","Edad Moderna","http://data.silknow.org/vocabulary/facet/velvet"
"http://data.silknow.org/object/3578b3de-6025-354e-9081-935009c65ad1","http://data.silknow.org/graph/cer","Edad Contemporánea","http://data.silknow.org/vocabulary/facet/velvet"
"http://data.silknow.org/object/a35a473a-b946-3aab-abee-c12baba7c185","http://data.silknow.org/graph/cer","Barroco   Escuela Sevillana   Renacimiento","http://data.silknow.org/vocabulary/facet/velvet"
"http://data.silknow.org/object/1196d1fc-28b5-3563-97f2-0585584a8403","http://data.silknow.org/graph/cer","Edad Moderna","http://data.silknow.org/vocabulary/facet/velvet"
"http://data.silknow.org/object/adfb57d6-9e32-3863-a722-22d4dfb96577","http://data.silknow.org/graph/cer","Edad Contemporánea","http://data.silknow.org/vocabulary/facet/velvet"
"http://data.silknow.org/object/906f4796-5b9f-35bd-b33e-e5be503a13d5","http://data.silknow.org/graph/cer","Edad Contemporánea","http://data.silknow.org/vocabulary/facet/velvet"
"http://data.silknow.org/object/72179bb7-ab49-35f0-b0c4-e8218c32347c","http://data.silknow.org/graph/cer","Barroco   Escuela Sevillana   Renacimiento","http://data.silknow.org/vocabulary/facet/velvet"
"http://data.silknow.org/object/c5c87dea-02ac-35e6-b4fc-539abad17bc2","http://data.silknow.org/graph/cer","Edad Moderna","http://data.silknow.org/vocabulary/facet/velvet"
"http://data.silknow.org/object/e68c05c5-22d7-361e-b6ac-62e39fa49b2a","http://data.silknow.org/graph/cer","Edad Moderna","http://data.silknow.org/vocabulary/facet/velvet"
"http://data.silknow.org/object/1b6c0300-fccc-3421-b109-46389f7c8a3f","http://data.silknow.org/graph/cer","Edad Contemporánea","http://data.silknow.org/vocabulary/facet/velvet"
"http://data.silknow.org/object/f2bdbe41-e157-327a-8479-eb62e61051c9","http://data.silknow.org/graph/cer","Edad Moderna","http://data.silknow.org/vocabulary/facet/velvet"
"http://data.silknow.org/object/3afa9347-8a1f-3760-91d2-10c03f75c966","http://data.silknow.org/graph/cer","Arte Chino","http://data.silknow.org/vocabulary/facet/velvet"
"http://data.silknow.org/object/299511bf-a177-35c2-913c-42d7f7b42489","http://data.silknow.org/graph/cer","Edad Moderna","http://data.silknow.org/vocabulary/facet/velvet"
"http://data.silknow.org/object/bbd67e9e-dd94-3af6-8a2b-bd2c6c2560f7","http://data.silknow.org/graph/cer","Edad Contemporánea","http://data.silknow.org/vocabulary/facet/velvet"
"http://data.silknow.org/object/72179bb7-ab49-35f0-b0c4-e8218c32347c","http://data.silknow.org/graph/cer","La dalmática luce en el centro de su faldon, las imágenes de San Pedro y San Pablo dentro del que lleva asimismo escudos con las armas de los Fonseca. Las mangas de terciopelo carmesí con bordados sobrepuestos de temas renacentistas parecen proceder del reaprovechamiento de otras piezas, así como los óvalos con figuras de santas mártires insertas en capilletas, que parecen ser algo anteriores al resto del bordado, posiblemente de la segunda mitad del siglo XVII.","http://data.silknow.org/vocabulary/facet/velvet"
"http://data.silknow.org/object/51b552de-c78c-383a-8f50-d886e8c9d7d1","http://data.silknow.org/graph/cer","Edad Moderna","http://data.silknow.org/vocabulary/facet/velvet"
"http://data.silknow.org/object/21dd8218-94b7-3022-ae45-e251eece1769","http://data.silknow.org/graph/cer","Edad Contemporánea","http://data.silknow.org/vocabulary/facet/velvet"
"http://data.silknow.org/object/1bb32594-cc61-33b3-8126-d3b6854d9ded","http://data.silknow.org/graph/cer","Edad Moderna","http://data.silknow.org/vocabulary/facet/velvet"
"http://data.silknow.org/object/993ded30-fd91-318d-b415-fb409a4c1456","http://data.silknow.org/graph/cer","Edad Contemporánea","http://data.silknow.org/vocabulary/facet/velvet"
"http://data.silknow.org/object/540c3b7a-9bf8-30e5-963e-00e78022eb21","http://data.silknow.org/graph/cer","Edad Moderna","http://data.silknow.org/vocabulary/facet/velvet"
"http://data.silknow.org/object/e8bae6e5-174b-3444-bdf4-c9bffe5b53e2","http://data.silknow.org/graph/cer","Edad Moderna","http://data.silknow.org/vocabulary/facet/velvet"
"http://data.silknow.org/object/a35a473a-b946-3aab-abee-c12baba7c185","http://data.silknow.org/graph/cer","La dalmática luce en el centro de su faldon óvalos con las imágenes de San Juan Bautista y San Juan Evangelista, a cada lado del medallón, lleva escudos con las armas de los Fonseca. Las mangas de terciopelo carmesí con bordados sobrepuestos de temas renacentistas parecen proceder del reaprovechamiento de otras piezas, así como los óvalos con figuras de Santas Mártires insertas en capilletas, que parecen algo anteriores al resto del bordado, posiblemente de la segunda mitad del siglo XVII.  
Las guarniciones son de oro matizado, bordado sobre tisú  de oro. Las figuras de los santos están bordadas con ""punto de rajel"", excepto las encarnaciones que son de ""punto de matiz"".","http://data.silknow.org/vocabulary/facet/velvet"
"http://data.silknow.org/object/2d15e3ae-51d8-39c6-b552-cf7f3a0bac6f","http://data.silknow.org/graph/cer","Edad Moderna","http://data.silknow.org/vocabulary/facet/velvet"
"http://data.silknow.org/object/f61c98f7-0e97-350a-88be-b8669b218217","http://data.silknow.org/graph/cer","Edad Contemporánea","http://data.silknow.org/vocabulary/facet/velvet"
"http://data.silknow.org/object/d522777c-6a5f-3c2d-863a-f42cdc4db377","http://data.silknow.org/graph/cer","Edad Moderna","http://data.silknow.org/vocabulary/facet/velvet"
"http://data.silknow.org/object/d921415b-1644-3da9-a359-d6c5f8d36f4d","http://data.silknow.org/graph/cer","Edad Contemporánea","http://data.silknow.org/vocabulary/facet/embroidery"
"http://data.silknow.org/object/d1a170d0-9297-3a1e-a783-d2c3417f224a","http://data.silknow.org/graph/cer","Edad Moderna","http://data.silknow.org/vocabulary/facet/embroidery"
"http://data.silknow.org/object/b270d55f-da9b-3871-9ce3-a2b92359d1c1","http://data.silknow.org/graph/cer","Edad Contemporánea","http://data.silknow.org/vocabulary/facet/embroidery"
"http://data.silknow.org/object/9fc55cbf-8575-359e-b61f-fd8218416418","http://data.silknow.org/graph/cer","Edad Moderna","http://data.silknow.org/vocabulary/facet/embroidery"
"http://data.silknow.org/object/4cb7736e-96e4-33ca-b53d-edd9890a2668","http://data.silknow.org/graph/cer","Edad Contemporánea","http://data.silknow.org/vocabulary/facet/embroidery"
"http://data.silknow.org/object/a63052de-5f7c-374c-ad35-574752fdeddf","http://data.silknow.org/graph/cer","Edad Contemporánea","http://data.silknow.org/vocabulary/facet/embroidery"
"http://data.silknow.org/object/0ba4dbff-7f5e-3d11-990d-fa42408b3f38","http://data.silknow.org/graph/cer","Arte Chino","http://data.silknow.org/vocabulary/facet/embroidery"
"http://data.silknow.org/object/7de0c6ea-e43c-32ae-a1c6-c075522e1251","http://data.silknow.org/graph/cer","Edad Contemporánea","http://data.silknow.org/vocabulary/facet/embroidery"
