text,label
"Dechado semicuadrado de tafetán (esterilla) de lino color crudo con remate en dobladillo a punto de vainica ciega. Decoración: Bordado en cuatricromía: verde, azul, crudo y amarillo, en hilo de seda y a punto de `a por cuenta`, a punto de cruz. Geométrica y epigráfica. Alrededor dos cenefas una en zig-zag de color verde, otra que alterna barras oblicuas y equis en azul. En el centro siete calles horizontales con el alfabeto `A B C D E F G H I / J L M N O P Q R / S T U V X Y Z (mayúsculas en lino color crudo) 1 2 / 3 4 5 6 7 8 9 10 /a b c d e f g h i j ll / m n o p q r s l u y x y z (minúsculas en seda amarilla) POR ANGELA (en seda azul)`.",embroidery
"Dechado semicruadrado de tafetán de lino (lienzo) color crudo con bordes vueltos en dobladillo a punto de vainica. Tiene cuatro borlas de hilo de seda, una en cada ángulo. Decoración: Geométrica, fitomorfa y epigráfica, realizada con bordado a la aguja a por cuenta a punto de cruz, pasado, cuadradillo, con hilos de lino y seda de colores tostados, crudo, verdes, azules, amarillo y rosa. El esquema es una orla exterior de meandros geometrizados, dos bandas en los lados verticales diferentes entre sí, y una banda en los lados horizontales diferentes entre sí, con motivos de estrellas de ocho puntas triángulos, cruces latinas inscritas en un hexágono irregular, red de rombos con florecillas inscrita, etc. En el centro cinco orlas horizontales con motivos diferentes: red de rombos con el tema del árbol de la vida muy esquemático, zig-zag con claveles, zig-zag con hojas y estrellas yuxtapuestas. La orla central es epigráfica.",embroidery
"Dechado rectangular de tafetán, de lino (lienzo) color crudo cuyos orillos son visibles en los lados menores (42 cm de ancho de telar) y los otros dos vueltos en dobladillo, a punto de vainica reforzada.~æDecoración: Geométrica, bordado `a por cuenta` a punto de pasado oblicuo, cuadradillo o pespunte, bordado en hilo de lino de colores azules con algunos toques de otros colores: tostados, rojo, verde, amarillo, y negro. Son 10 muestras en bandas horizontales, 6 en el lado izquierdo, 4 en el derecho, que reproducen diferentes calles de rombos, separadas por líneas horizontales a punto de cadeneta suspendida.",embroidery
"Paño cuadrangular confeccionado con tejido de terciopelo de seda de color verde botella decorado con bordado de aplicación de temática heráldica realizado combinando tejidos de tafetán de seda en ocre y marfil y bordado de hilos tendidos de plata sobredorada y al pasado plano con hilos de seda en verde, beige (?) y azul. En el centro, se dispone una cartela con lambrequines en cuyo centro aparece un escudo cuartelado en sotuer, correspondiente a los Mendoza de la Vega, que presenta en el primer y tercer cuartel, una banda de gules perfilada de oro sobre campo de sinople, en el segundo y cuarto, sobre fondo de oro, se acuña en azur el lema""AVE"" ""MARIA"".  Rodeando el motivo central, una greca tambien de aplicación con dos cintas serpenteantes entrelazadas adornadas con roleos en hilos entorchados.  
A lo largo del borde superior e inferior se han añadido,  posiblemente en época posterior, dos bandas de terciopelo estampillado con motivos de losanges con flores de lis inscritas, la inferior más ancha. Rematando el perímetro, un galón de seda verde e hilos dorados.  
Por el reverso, forro de tafetán de cáñamo.  
  
Forma juego con las piezas DE995B y DE997B.",embroidery
Vellut tallat llavorat de 1 cos,velvet
Brodat sobre teixit de gassa feta amb punta al coixí representant elements florals i vegetals.,embroidery
conserva els 2 voravius,velvet
conserva 2 voravius,damask
conserva 1 voraviu,velvet
"Fragment de teixit de seda blau fosc, brodada en sedes de diversos colors, amb ocells i motius florals.",embroidery
conserva 1 voraviu,velvet
Peça de tela procedent de la part posterior d'una casulla.,embroidery
conserva els 2 voravius,damask
conserva 1 voraviu,damask
Banda brodada: fons tafetà cru de lli amb motius animals i vegetals brodats en fils de seda morat.,embroidery
conserva els 2 voravius,damask
conserva 1 voraviu,damask
conserva 1 voraviu,damask
conserva 1 voraviu,damask
conserva 1 voraviu,embroidery
Vellut tallat llavorat de 1 cos,velvet
conserva 1 fragment de voraviu,velvet
conserva un dels voravius,damask
part davantera d'una armilla,velvet
"Fragment d'una banda rectangular que presenta tres sanefes: a dalt i a baix, unes sanefes estretes amb motius vegetals. Al centre, una sanefa ampla amb animals fantàstics i la representació del que segurament és l'arbre de la vida.",embroidery
conserva els 2 voravius,damask
conserva els 2 voravius,damask
"Domàs de seda amb el motiu denominat ""a la palma"", especialitat de la ciutat de Génova.",damask
"vellut tallat llavorat de 1 cos, brocat, trama llançada, i trama bouclé, efecte allucciolato
- conserva els dos voravius laterals (tres llistes color verd i dues beix).",velvet
conserva fragments de voravius.,damask
conserva 1 voraviu,damask
conserva dos voravius,damask
conserva 1 voraviu,damask
conserva 1 voraviu,damask
Reproducció inspirada en un teixit sicilià o bizantí (segons von Falke i E.Flemming) del segle XII-XIII.,damask
conserva 2 voravius,damask
"Fragment de tafetà de seda color safrà daurat, brodat en seda de color vermell, amb sanefes i motius vegetals que inclouen la forma del ""boteh"" o palmeta persa. Restes de fistó en fil negre en el perímetre.",embroidery
"Fragment de tafetà de seda color safrà daurat, brodat en seda de color vermell, amb sanefes i motius vegetals que inclouen la forma del ""boteh"" o palmeta persa. Restes de fistó en fil negre en el perímetre.",embroidery
"Conserva els dos voravius laterals.
- vellut tallat llavorat de 1 cos",velvet
"Banda de lli brodada, de la segona meitat del s.XVI. Potser portuguesa o castellana per la grafia de les paraules que hi apareixen.
El fons de la peça és de color beix i la decoració és brodada “en reserva” amb seda de color verd. S’han representat de forma al•legòrica 3 de les virtuts cardinals: Prudència, Fortalesa, Temprança i la virtut teologal de l’Esperança. Cada virtut munta sobre un animal concret, porta l’atribut que li correspon i du escrit el seu nom als baixos de la roba que vesteix.
Les figures van en filera. La primera i segons el que du escrit, és la Prudència però se l’ha representat amb l’atribut de la Fe (un rostre davant seu que representa a Déu que la guia), cavalca un unicorn. La segueix la Esperança amb una ancora sobre l'espatlla i el seu animal és un cavall. A continuació la Temprança, sobre un cérvol, vesant vi des d’una petita gerra a una copa i tancant la comitiva la Fortalesa carregant una columna i muntant un lleó. Entre cada figura hi ha motius vegetals molt estilitzats i de gran mida.
Tot el perímetre va resseguit per un fi treball de punta al coixí.",embroidery
vellut tallat llavorat de 1 cos,velvet
conserva els 2 voravius,damask
conserva 1 dels voravius,velvet
conserva els 2 voravius,damask
Vellut llavorat de 1 cos,velvet
conserva els 2 voravius ?,damask
conserva 1 voraviu,damask
conserva els 2 voravius,damask
conserva un dels voravius,damask
"Fragment de teixit de seda, brodat en sedes de diferents colors, amb ocells i motius florals distribuïts en un fris.",embroidery
conserva fragments dels 2 voravius,velvet
"vellut tallat llavorat de 1 cos, brocat, trama llançada",velvet
"Domàs de seda amb el motiu denominat ""a la palma"", especialitat de la ciutat de Génova.",damask
conserva 1 dels voravius,velvet
conserva els 2 voravius,velvet
conserva 1 voraviu,damask
conserva 1 fragment de voraviu,damask
"Es possible que aquestes flors de lis formessin part de la decoració de la bossa que contenia les relíquies de Santa Eulàlia, avui en dia conservades al Tresor de la catedral de Barcelona.",embroidery
"conserva 1 voraviu.
- vellut tallat llavorat de 1 cos",velvet
"vellut tallat llavorat de 1 cos, brocat, trama llançada",velvet
"conserva 1 voraviu
- vellut tallat llavorat de 1 cos, brocat, espolinat, trama llançada",velvet
conserva 1 voraviu,damask
Reproducció d'un teixit medieval.,damask
"Domàs de seda amb el motiu denominat ""a la palma"", especialitat de la ciutat de Génova.",damask
conserva 1 voraviu,damask
conserva 2 fragments de voraviu,velvet
conserva 1 voraviu,damask
"vellut tallat llavorat de 1 cos, brocat",velvet
conserva fragments de voraviu,damask
Podria tractar-se d'una mostra de brodat,embroidery
conserva els 2 voravius,damask
conserva 1 voraviu,velvet
Porta galó perimetral de 3 cm d'ample,embroidery
conserva els 2 voravius,damask
vellut tallat llavorat de 1 cos,velvet
conserva els 2 voravius,damask
vellut tallat llavorat de 1 cos,velvet
conserva els 2 voravius,velvet
conserva 1 voraviu,damask
Vellut tallat llavorat de 1 cos,velvet
"Teixit acanalat, amb un ordit de seda + un ordit de cotó, trama de cotó.
Brodat aplicat de vellut d'Utrecht, vellut de seda i de cotó merceritzat, perfilat amb cadeneta de fil metàl·lic entorxat i amb fil de cotó merceritzat.",velvet
"Ample de la peça : 59,5 cm.
- Conserva els voravius (dos llistats verd i dos beix), 1,5 cm.
- Allucciolato.",velvet
conserva 1 voraviu,damask
Es tracta d'un teixit llavorat de seda sobre el que s'ha brodat part de la decoració amb fils metàl·lics i xenilla.,embroidery
"Fragment de teixit de setí de seda, color cru, amb brodat realçat en seda i diversos tipus de fils metàl·lics entorxats, argentats i daurats creant flors i motius vegetals",embroidery
conserva 1 voraviu,damask
conserva un dels voravius,damask
conserva fragments de 1 voraviu,damask
conserva els 2 voravius,damask
conserva 1 voraviu,velvet
conserva els 2 voravius,damask
conserva 2 voravius,velvet
conserva un voraviu.,damask
conserva 1 voraviu,damask
conserva 1 voraviu,damask
vellut tallat llavorat de 1 cos,velvet
Banda rectagular brodada amb representació de motius vegetals.,embroidery
conserva 1 voraviu,damask
"Fragment de teixit rectangular que presenta un únic motiu enquadrat que es repeteixt al llarg del teixit, en sentit horitzontal i vertical.  S'alternen els colors blau i groc. Una de les bandes està acabada amb un punt diferent al de la resta del teixit i es conserva un fragment de sanefa perímetral que fa petites ones.",embroidery
"Reproducció d'un teixit medieval.

Fragments del mateix teixit es troben a la col•lecció Manuel Gómez-Moreno. La fitxa de la seva peça surt publicada en el projecte: ""A la luz de la seda"", té el núm. de catàleg: 867, i diu: “Don Manuel Gómez-Moreno hace las siguientes anotaciones en este tejido: Imitación lionesa de tejido bagdadí, hecha a mediados del siglo XIX. Con ella se fabricó una capa que se vendió en Italia, Ancona, y se deshizo. Otro fragmento en la Alhambra. No lleva oro, sino metal que ennegreció. Semejante a uno de la colección Errera del que se copió, el cual tiene oro. Véase la ficha del Museo de la Alhambra R2801, que perteneció también a la Colección de Manuel Gómez-Moreno.”",damask
Brodat de sedes polícromes aplicades sobre un teixt de gasa que representa un paisatge amb diferents motius vegetals i animals.,embroidery
conserva 2 voravius,damask
conserva els 2 voravius,damask
"Domàs de seda amb el motiu denominat ""a la palma"", especialitat de la ciutat de Génova.",damask
"Conserva les 2 vores.
- vellut tallat llavorat de 1 cos",velvet
conserva 1 voraviu,damask
"conserva els 2 voravius (dos llistats color verd i un beix).
- vellut tallat llavorat de 1 cos, brocat",velvet
conserva 2 voravius,damask
conserva 1 voraviu,damask
Banda brodada en la que es repeteix un motiu d'ocells amb motius florals i decoració vegetal estilitzada.,embroidery
conserva 1 voraviu,damask
"Fragment de tafetà de seda color safrà daurat, brodat en seda de color vermell, amb sanefes i motius vegetals que inclouen la forma del ""boteh"" o palmeta persa. Restes de fistó en fil negre en el perímetre.",embroidery
conserva 1 voraviu,damask
conserva els 2 voravius,damask
"Fragment de teixit decorat amb una sanefa de motius geomètrics a la part inferior. A sobre d'ella trobem diferents elements: motius animals, ocells, part d'una estrella, un escut amb un lleó i altres elements no identificats.",embroidery
conserva un dels voravius,damask
"Domàs de seda, de color groc, que devia formar part d'una tapisseria per a cadira. Té una peça rectangular afegida a dos costats i marques de forats provocades per les tatxes.",damask
Teixit d\'estil bizarre.,damask
"Banda decorativa brodada en diversos punts, de color verd i vermell. Fons tafetà cru, brodat en fil de seda. De forma quadrada i obert per un costat (al centre no hi ha teixit).",embroidery
conserva els 2 voravius,damask
vellut tallat llavorat de 1 cos,velvet
es tracta d'un fragment de coixí.,embroidery
conserva 1 voraviu,damask
conserva 1 voraviu?,damask
conserva els 2 voravius,damask
vellut tallat llavorat de 1 cos,velvet
conserva 1 voraviu,damask
conserva els 2 voravius,damask
conserva els 2 voravius,damask
conserva un voraviu,embroidery
"conserva els 2 voravius
- vellut llavorat, cisellat de 4 cossos",velvet
conserva els 2 voravius,damask
"Fragment d'una banda amb la representació d'una font d'on surten dues grans fulles, al seu voltant hi ha decoració floral.·A la part inferior hi ha una petita sanefa on es repeteix el motiu d'una fulla. Segurament a la part superior es repetia aquesta mateixa sanefa.",embroidery
conserva 1 voraviu,damask
conserva els 2 voravius,embroidery
conserva 1 voraviu,damask
vellut tallat llavorat de 1 cos,velvet
conserva els dos voravius,damask
conserva els dos voravius,damask
conserva 1 voraviu,damask
conserva els dos voravius,damask
conserva 1 voraviu,damask
conserva 1 voraviu,damask
"vellut tallat llavorat de 1 cos, brocat, trama llançada, i trama bouclé, efecte allucciolato
- conserva 1 voraviu",velvet
conserva un fragment de voraviu,damask
conserva 1 voraviu,damask
conserva els 2 voravius,damask
vellut tallat llavorat de 1 cos,velvet
conserva 1 voraviu,damask
Teixit brodat aplicat i ànima de cartró embolcallat amb fil metàl•lic entorxat de coure i plata. Folrat i amb teixit entremig.,embroidery
conserva els 2 voravius,damask
conserva 1 voraviu,damask
Fragment de teixit de vellut tallat vermell amb decoració de petits cercles daurats.,velvet
"Fragment de banda que presenta una sanefa central que ocupa la major part del teixit. Aquesta mostra diferents motius geomètrics dels quals en destaca un quadrat amb una estrella de 8 puntes al seu interior. Està emmarcat, per dalt i per baix, d'una sanefa més petita també amb motius geomètrics.",embroidery
conserva els 2 voravius,damask
diversos fragments de teixit amb motius diferents però semblats units entre ells,damask
conserva els 2 voravius,damask
conserva 1 voraviu,damask
conserva 1 voraviu,damask
conserva els 2 voravius,damask
"Banda brodada: fons cru, i decoració de motius geomètrics en color vermell.",embroidery
conserva 1 voraviu,damask
Podria tractar-se d'una mostra de brodat,embroidery
"Fragment de tafetà de seda color safrà daurat, brodat en seda de color vermell, amb sanefes i motius vegetals. Restes de fistó en fil negre en el perímetre.",embroidery
conserva 1 dels voravius,damask
conserva 1 voraviu,damask
"vellut tallat llavorat de 1 cos, brocat, trama llançada",velvet
conserva 1 voraviu,velvet
Vellut que en el seu disseny imita els motius dels domassos dels segles XVI.,velvet
conserva els dos voravius,damask
conserva els 2 voravius,embroidery
Fragment de banda que presenta decoració de fulles entrellaçades.,embroidery
conserva els 2 voravius,damask
conserva els 2 voravius,damask
conserva 1 voraviu,damask
conserva els 2 voravius,damask
conserva 1 voraviu,damask
conserva part dels voravius,damask
conserva 1 dels voravius,damask
conserva 1 voraviu?,damask
"Domàs de seda amb el motiu denominat ""a la palma"", especialitat de la ciutat de Génova.",damask
"Teixit de domàs vermell, amb decoració vegetal de gran format amb corones intercalades.",damask
Es tracta d'un fragment de tapiseria que formava part d'un conjunt de tres butaques de la casa Joan Prat.,velvet
"Volant de tul brodat que devia formar part d’un vestit. Decoració de cintes de setí de seda blau cel i de vellut negre, pedreria i aplicacions de guipur. Porta folre de tafetà de seda de color verd. És més alt d’un costat que de l’altre.",velvet
conserva 1 voraviu,damask
Vellut tallat llavorat de 1 cos,velvet
conserva un dels voravius,damask
conserva els 2 voravius,damask
conserva fragments d'un voraviu,velvet
conserva 1 voraviu,damask
"vellut tallat llavorat de 1 cos, brocat",velvet
"vellut llavorat, cisellat de 5 cossos",velvet
"Teixit de seda de forma quadrada,brodat amb motius vegetals estilitzats que recorden petits arbres. Inclou una sanefa perimetral excepte a un dels laterals a on es pot veure el voraviu del teixit de base.",embroidery
conserva els 2 voravius,damask
conserva els dos voravius,damask
"Fragment del que podria ser un ""gara sari"" de la comunitat ""parsee"", Surat (India).",embroidery
Conserva els dos voravius.,damask
"vellut tallat llavorat de 1 cos
- conserva 1 voraviu",velvet
conserva 1 voraviu,velvet
conserva els dos voravius,damask
conserva 1 voraviu,velvet
conserva un petit tros de voraviu,damask
conserva 1 voraviu,damask
conserva els 2 voravius,damask
Fragment de teixit de seda amb decoració floral i sanefa en forma de fris en un dels extrems.,embroidery
conserva els dos voravius,damask
conserva 1 dels voravius,damask
conserva 1 voraviu?,damask
conserva 1 voraviu,velvet
Vellut tallat llavorat de 1 cos,velvet
conserva 1 voraviu,velvet
vellut tallat llavorat de 1 cos,velvet
conserva els 2 voravius,damask
conserva part de 1 voraviu,damask
conserva els 2 voravius,velvet
conserva els 2 voravius,velvet
conserva els 2 voravius,velvet
conserva els 2 voravius?,damask
conserva els 2 voravius,damask
conserva voravius,damask
conserva els 2 voravius,damask
conserva els dos voravius.,damask
Teixit d\'estil bizarre.,damask
conserva els 2 voravius,damask
conserva 1 voraviu,damask
conserva 1 voraviu,damask
vellut tallat llavorat de 1 cos,velvet
conserva els 2 voravius,damask
conserva 1 voraviu?,damask
"Batista de cotó, brodada amb seda. Motius vegetals i florals. Blanc sobre blanc.",embroidery
conserva 1 voraviu,damask
Teixit d\'estil bizarre.,damask
conserva 1 voraviu,damask
Es tracta de 2 fragments de teixit que probablement formaven part de les mànigues una dalmàtica,velvet
conserva un dels voravius,damask
"El color vermell, ara descolorit, d'aquest teixit l'identifica amb el color de les núvies xineses. La presència del paó es relaciona amb l'emperadriu. Els dos ocells a la part inferior representen els nuvis i signifiquen felicitat i bons auguris.",embroidery
sembla que conserva un dels voravius,velvet
conserva els dos voravius,damask
conserva 2 voravius,damask
vellut tallat de 1 cos,velvet
conserva un dels voravius,velvet
conserva 1 voraviu,velvet
Vellut tallat llavorat de 1 cos,velvet
conserva els 2 voravius,damask
"vellut llavorat, cisellat, de 4 cossos",velvet
conserva els 2 voravius,damask
Conserva els dos voravius.,velvet
conserva un dels voravius,damask
conserva 1 voraviu,damask
Vellut que en el seu disseny imita els motius dels domassos dels segles XVI i XVII.,velvet
"Fragment de tafetà de seda color safrà daurat, brodat en seda de color vermell, amb una sanefa ique inclou la forma del ""boteh"" o palmeta persa. Restes de fistó en fil negre en el perímetre.",embroidery
conserva un voraviu,damask
"Fragment de tafetà de seda color safrà daurat, brodat en seda de color vermell, amb sanefes i motius vegetals. Restes de fistó en fil negre en el perímetre.",embroidery
conserva els 2 voravius,damask
conserva 1 dels voravius,damask
conserva 1 voraviu,damask
"Fragment de tafetà de seda brodat amb sanefes i motius vegetals que inclouen la forma del ""boteh"" o palmeta persa en disposició circular. Restes de fistó en fil negre en el perímetre.
És possible de que es tracti d’un fragment de “choli”, peça que forma part del sari com indumentària habitual de les dones de la India, Nepal, Pakistan, Sri Lanka i Bangladesh. El “choli” queda ajustat a la part superior del cos, deixant l’estomac al descobert. Acostuma a tenir mànigues curtes i no duu coll.",embroidery
conserva fragments dels voravius,damask
conserva 1 voraviu,damask
conserva els 2 voravius,damask
conserva fragments dels 2 voravius,damask
conserva 1 dels voravius,damask
conserva 1 voraviu,damask
conserva els 2 voravius,damask
conserva els 2 voravius,velvet
conserva els 2 voravius,velvet
vellut tallat llavorat de 1 cos,velvet
Correspon al davanter d'una armilla,embroidery
Reproducció inspirada en un teixit sicilià o bizantí (segons von Falke i E.Flemming) del segle XII-XIII.,damask
conserva voravius,damask
conserva els 2 voravius,damask
conserva 2 voravius,damask
Vellut tallat llavorat de 1 cos,velvet
Es tracta d'un teixit llavorat de seda sobre el que s'ha brodat part de la decoració amb fils metàl·lics i xenilla.,embroidery
"Aquesta peça forma part d'un conjunt de quatre teixits brodats atribuïts a Maria de Padilla, (m.1361) que provenen del monestir de Santa Clara (Astudillo, Palència). 
Decoració de motius vegetals estilitzats amb disposició a losanges.",embroidery
conserva 1 voraviu,velvet
conserva 1 voraviu,velvet
"Banda brodada: fons tafetà cru, de lli, amb motius geomètrics brodats en fil de seda de colors blau i verd.",embroidery
conserva els 2 voravius,damask
conserva els 2 voravius,damask
conserva 1 voraviu,damask
"Fragment de teixit de setí de seda, color cru, amb brodat realçat en seda i diversos tipus de fils metàl·lics entorxats, argentats i daurats creant flors i motius vegetals",embroidery
"Tafetà de color verd brodat amb sedes de color groc i rosa fosc, de flors diseminades en sembrat emmarcades per 2 franges laterals.",embroidery
conserva els 2 voravius,velvet
