text,label
"This quintessential luxury fabric, woven with two heights of looped metal thread pile and an additional metal thread weft, was used for both furnishings and costumes.",velvet
"The Palace of St. Cloud belongs to the Duke of Orleans, is situated on the declivity of a mountain washed by the Seine. . . . The view from the house is delightful.— Harry Peckham, A Tour through Holland . . .and Part of FranceLouis XVI purchased the country residence of the duc d’Orléans a few miles west of Paris for Marie-Antoinette in 1785. Being in need of renovation, the palace was enlarged and altered for the queen, and many pieces of furniture were commissioned from Jean-Baptiste-Claude Sené. A member of an important dynasty of Parisian chairmakers, Sené had been appointed menuisier to the Crown in 1784.A detailed 1788 description of this set, which also included four matching armchairs and a stool, indicates that the pieces were intended for one of Marie-Antoinette’s private rooms at Saint-Cloud, her Cabinet Particulier. The frame of the daybed, originally longer but shortened at a later date, is embellished with carving of ivy on the seat rail and garlands of roses along the crest rail. Ionic capitals surmount the short legs, and most remarkable of all are the Egyptian female half-figures on tapering supports that decorate the front stiles. Even though in his bill Sené called them simply caryatids, these figures clearly express the queen’s taste for ornament derived from ancient Egyptian art, well before Napoléon’s North African campaign made it fashionable. Similar ornament is found on the bergère (a comfortable armchair upholstered between the arms and the seat ), which, in addition, has a medallion on top with Marie-Antoinette’s initials framed by myrtle branches and roses. The matching screen, however, displays classical female figures on its feet and top rail. Unfortunately, the identity of the sculptor is not known, but Louis-François Chatard is documented as having painted and gilded the wooden surfaces.The 1789 inventory of Saint-Cloud records the entire suite in the queen’s Cabinet de Toilette, or dressing room. Listed by its show covers, as was customary for seat furniture, the set is described as being upholstered in white cotton twill, embroidered with a small floral ornament in silk. Known to have worked on needlepoint projects all her life, Marie-Antoinette did the embroidery herself, which she executed in satin stitch. Modern replicas of the queen’s handiwork, including her interlaced monogram on the panel of the fire screen, grace the frames of the furniture today. The colorful floral embroidery on the light cotton ground conveys a sense of summer, the season Marie-Antoinette preferred to spend at Saint-Cloud.Epigraph. Peckham 1788, p. 199.",embroidery
"This fragment of ""opus anglicanum"" (""English work,"" as it was called in medieval inventories) is remarkable for the richness of its design and its superb state of preservation. The decoration consists of two cherubim, each atop a wheel from which rays of light emanate; four fleurs-de-lis; and four thistles in three different designs, each motif distributed along a vertical axis. These elements, all embroidered in vibrantly colored silk and silver-gilt threads, are appliquéd onto the red velvet foundation, on which the scrolls and other designs—accented with attached minute silver-gilt rings or shot—are embroidered directly. The lay of the velvet, the vertical warp and design, and the outline of the fragment indicate that it formed the lower-right quadrant of a chasuble, worn by a priest during the celebration of Mass.Please note that this object is seen on a rotating basis, due to conservation requirements.",embroidery
"Epirus was an important textile production center in the Balkans. Commercial embroidery made there in great volume for distribution throughout much of the Ottoman empire represents a mainland tradition. But Epirus was also the source of domestic embroideries that are similar to Aegean work. This bolster cover from Epirus is closely related to Greek island embroideries. Featuring three groups of horsemen and attendants amid small-scale birds, animals, vases of flowers, and double-arched structures, the cover was part of the furnishings for a bed or sofa.",embroidery
"This large rectangular textile with Chinese motifs and embroidery techniques is part of an important but little understood group of related works made in China for export.¹ Described by various scholars as hangings, covers, or coverlets, all the textiles in the group share a common layout with a central roundel in a rectangular field, surrounded by multiple borders. This type of composition is often associated with the influence of Portuguese and Spanish models, although there are some earlier Asian examples that employ this format as well.² Wholly Asian in subject and style, however, are the motifs. The pair of phoenixes at the center of the textile encircle a large peony. Similar dynamically posed birds are also seen in an architectural stone relief excavated from the Yuan dynasty (1271–1368) capital and now in the National Museum of China, Beijing, as well as in a corresponding textile in the collection of the Metropolitan Museum,³ and peonies often figure in Ming rank badges, in which a pair of birds encircle a flower. Within the rectangular field are flowers and four more birds -- two golden pheasants and two peacocks, which were used as insignia for the second and third civil ranks in both Ming and Qing China. The multiple borders surrounding the central field include a wide border embroidered with various animals—rare creatures such as a tiger and elephant in addition to the familiar horse, deer, and goat, all of which are depicted side by side with such distinctively mythical Chinese beasts as a blue qilin and a white, singlehorned xiezhi. A composite animal with hooves and usually a single horn, the qilin is mentioned in poetry as early as the Han dynasty (206 b.c.–a.d. 220),⁴ its appearance was sometimes said to signal the birth of a sage, and it was used as a rank insignia for nobles. The xiezhi also appears in Han dynasty texts; known for its ability to distinguish virtue from evil, it used its sharp teeth and single horn to bite and gore wrongdoers, and it was the insignia for the censorate, which included judges. Here, both animals have flames shooting off their bodies, indicating their supernatural powers. Embroideries of this type were made for export, and a number have been preserved in Japan and Europe in historical contexts. The oldest documented example is an altar cloth in Saikyo￣ ji, a temple in Kyoto; it was donated in 1616.⁵ Another example, now in the Museo Diocesano, Chiavari, Italy, was donated to a church in Chiavari in 1651 and used as a baldachin, or canopy, for the clergy.⁶  Others are preserved in museum collections.⁷Chinese textiles and other goods came to the Americas via the Manila galleons’ annual trips between Acapulco (and Callao, the port city of Lima) and the Philippines. While to date no preserved embroideries from this group have been found in Mexico or Peru, their influence was present there by the late sixteenth or early seventeenth century,⁸ as evident in the similar layout and motifs of a Peruvian tapestry in the collection of the Museum of Fine Arts, Boston (fig. 33).⁹[Melinda Watt, adapted from Interwoven Globe, The Worldwide Textile Trade, 1500-1800/ edited by Amelia Peck; New York: Metropolitan Museum of Art; New Haven: distributed by Yale University Press, 2013] 1. For a survey of textiles in the tradition of this piece, see Yoshida, ""Saikyo￣ ji ya Honkokuji ni denrai suru kaki cho￣ju￣ mon’yo￣ shishu￣,"" pp. 101—19. 2. Chinese textiles that appear to have been made for the domestic market sometimes include central roundels with a pair of birds or animals and a four-directional layout. See, for example, the tapestry-woven silk textile, likely used as a kang cover, in the Metropolitan’s collection, acc. no. 69.246.3. Metropolitan Museum, acc. no. 1988.82. 4. Rawson, Chinese Ornament, p. 108. 5. See Yoshida, ""Saikyo￣ji ya Honkokuji ni denrai suru kaki cho￣ju￣ mon’yo￣ shishu￣ ,"" p. 103. 6. Failla, ""Cielo de baldacchino processionale,"" p. 277, no. 156. 7. For a piece in Seville, see Yoshida, ""Saikyo￣ji ya Honkokuji ni denrai suru kaki cho￣ju￣ mon’yo￣ shishu￣ ,"" p. 109; for related pieces in New York, see Metropolitan Museum, acc. nos. 29.100.152—157 and 29.100.544. 8. Elena Phipps in Phipps et al., Colonial Andes, p. 250, no. 75. 9. Two other Peruvian tapestries that include East Asian animals are in the Textile Museum, Washington, D.C., and the Victoria and Albert Museum, London. For both, see Elena Phipps in Phipps et al., Colonial Andes, pp. 250–54, nos. 75–76.",embroidery
"While black and white, originally Spanish court colors, were the mode all over Europe by the end of the sixteenth century, Spanish portraits support the idea that this style of skirt and the embroidered design itself are specifically Spanish.",embroidery
"This miniature portrait of Charles I is one of the most technically accomplished examples of professional seventeenth-century needlework. In addition to this miniature, other examples include: two in the Victoria and Albert Museum, one in the Wallace Collection in London, one in Rosenborg Castle in Copenhagen, and one in the collection of John H. Bryan, which is housed in a silver-gilt frame engraved with the royal armorial and date of Charles’s execution, 30 January 1648 (old calendar). Like a painting in silk thread, this miniature represents the merging of two English artistic traditions—a naturalistic rendering of faces using fine techniques such as split stitch, which had been in use in England since the twelfth century, and the painted miniature portrait, a courtly fashion that began during the reign of Henry VIII.The king’s likeness has been taken with great fidelity from a 1641 etching by Wenceslaus Hollar, which was itself ultimately derived from a chain of different prints based on a painted portrait by Anthony van Dyck of Charles I and his consort, Henrietta Maria, painted in 1632. Oliver Millar has noted that van Dyck’s painting is in itself a reworking of the original composition by Daniel Mytens of ca. 1630-32, in the Royal Collection, Hampton Court Palace.The embroidery is contained within a glazed silver frame with molded edges and a suspension loop at the top, flanked on either side by a spiral ribbon cresting. The glass has beveled edges, and its various imperfections and minute air bubbles suggest that it is original to the period. An example of what Daphne Foskett calls a ""cabinet miniature,"" it was intended to be mounted in a cabinet or placed on a table.The bust of Charles is slightly raised from the flat gray-green satin background, an effect produced by the portrait’s having been stitched on satin. The king’s characteristic hairstyle, pointed beard, and upturned moustache are convincingly shaded in various tones of brown, brown-red, and light blond threads. Strands of hair are worked directly on the satin, with the raised portion skillfully merged into the background. The cheeks and jawline are also enhanced by shadowy tones that suggest both stubble and facial bone structure. Each thread is worked in a virtuoso technique that varies the stitch length, tension, and twist in such a way as to manipulate the play of light over the silk fibers. The intensity of detail can be grasped in a number of passages, such as Charles’s right eye, which is created from an amalgam of minute stitches. One can see under magnification that the lower lid is outlined by a minute pink thread, couched down, and worked over by a mass of flesh-toned silk. The iris is laid down in several shades of blue thread, separated from the black pupil by a lighter couching thread, which not only suggests depth by pulling the other threads around the pupil, but also creates the catch-light that defines Charles’s expression.The extraordinarily developed detail of this and the other, similar miniature portraits of the king led at one time to their being dated to the later eighteenth century, when interest in the cult of the martyred king was still strong. J.L. Nevinson, however, demonstrated the use of such techniques in other works that can be firmly placed in the period between 1650 and the end of the seventeenth century, including an embroidered bookbinding with a detailed portrait of a youth now in the Houghton Library at Harvard University that contains a copy of Hopkins’s Psalms dated 1648. It is likely then that the miniature was produced in the second half of the seventeenth century, either before or, as Nevinson posited, in the years immediately following the Restoration and is thus part of the imagery associated with the cult of the Royal Martyr.The link with the cult of Charles the Martyr is made explicit by the embroidered inscription, a quotation from Psalm 18, which associates Charles directly with the Old Testament patriarch King David: ""Deus meus est Rvpis mea Psa: 18."" The reference is to Psalm 18:2–3, which invokes God’s protection against his enemies: ""The Lord is my rock, and my fortress, and my deliverer; my God, my strength in whom I will trust; my buckler, and the horn of my salvation, and my high tower. I will call upon the lord, who is worthy to be praised: so shall I be saved from mine enemies."" Although the connection between contemporary monarchs and King David was a commonplace one, the specific association made here, of Charles I with the Psalms of King David, assumed a central importance in his posthumous cult. It drew from that most popular of all commemorative works, the literary ""self-portrait"" of the martyred king, the Eikon Basilike, a book notionally containing Charles Stuart’s own apologia for his life and reign, which, with its inclusion of the king’s favorite prayers and psalms, offered a kind of spiritual autobiography. Both the prayers and the meditations of the Eikon Basilike explicitly echo the Psalms of David. Indeed, the embroidered image is taken directly from a print that serves as the frontispiece of the Reliquiae Sacrae Carolinae of 1651, an expanded edition of the king’s works with a bound-in 1649 version of the Eikon Basilike. As Elizabeth Wheeler has shown, the ""repeated evocation of the Psalms, the emphasis on conscience, the insistence on the depth and sorrow of his sufferings"" found in this work all presented a figure intimately accessible to ordinary laymen and women.This intimacy was reflected in small-scale portraits like the present example and other small commemorative objects that were made in the years immediately after the king’s execution. They reflect, too, the peculiarly private aspect of mourning for the king that characterized the ten-year period before the Restoration, during which time there were few permitted outlets for public grief. As Lois Potter has suggested, this circumstance conditioned the nature of the ensuing cult of the martyred king and in particular stimulated the production of such small, intimate kinds of memorial art. The inclusion of the scriptural inscription explicitly offered up the image of the martyred king as a spiritual model. The tradition that the monarch’s own hair was worked into the image would have further emphasized the character of a relic. A number of such objects are recorded in the former collection of Percival D. Griffiths. A poem by Jeremiah Wells (1646–1679), written in reaction to an analogous small-scale portrait of Charles drawn in ink on parchment, which he saw in the library of St. John’s College, Oxford, in 1665, vividly conveys the ecstatic emotions such portraits could summon up. In the latter portrait, the identification of Charles with King David is made literally indelible, for the lines of the face and hair are rendered in minute script that supposedly contain the whole Book of Psalms, or at least the Penitential Psalms. In a manuscript draft of the poem (later amended), Wells begins: ""Wash thy impure feet, and trembling trace / With wary steps this more than sacred place."" The first stanza of the published version continues in similarly hyperbolic fashion, mystically equating the king’s body with the divine word:""With double reverence we approach to lookOn what’s at once a picture and a book:Nor think it Superstition to adoreA king made now more sacred then before . . .The object here’s Majestick and divine,Divinity does Majesty enshrine . . .""A portrait of the playwright Thomas Killigrew, painted by William Shephard one year after the king’s execution, when Killigrew was in Venice as the political agent of the exiled Charles II, provides visual evidence, similarly rhetorical, as to how such images of the king were used. Killigrew sits at his desk with a (somewhat larger) portrait of Charles I on the wall behind him. He adopts a classic attitude of melancholy, which in other circumstances might have signified merely his own creative temperament, but which in this context may be taken to connote a stoical, philosophical grief for the executed king. His loyalty to the Stuart cause is further underlined by the copy of the Eikon Basilike that lies beneath the pile of his own plays. It is easy to imagine the embroidered portrait miniature eliciting similar kinds of response.[Jonathan Tavares and Andrew Morrall, adapted from English Embroidery from The Metropolitan Museum of Art, 1580-1700: 'Twixt Art and Nature / Andrew Morrall and Melinda Watt ; New Haven ; London : Published for The Bard Graduate Center for Studies in the Decorative Arts, Design, and Culture, New York, The Metropolitan Museum of Art, New York [by] Yale University Press, 2008.]",embroidery
"Velvets patterned with this fifteenth-sixteenth century version of the palmette were named ""pomegranate velvets"" in the nineteenth century and have had this name ever since.",velvet
"Worn by a bishop over his right thigh, this vestment depicts the Holy Trinity in the guise of the three angels who visit the patriarch Abraham in Genesis 18. The Slavonic inscription in the border quotes a hymn of thanksgiving in praise of the Trinity, sung at the conclusion of Communion in the Orthodox rite.",embroidery
"This elaborately embroidered purse probably corresponds to the ""sweet bags"" recorded in a number of sixteenth- and seventeenth-century inventories. The purse appears to have been worn around the person and to have carried scented herbs and essences to ward off the evil smells of daily life.",embroidery
The scene on the cushion probably depicts the Biblical heroine Susanna bathing.,embroidery
"The gilded moldings and carved decoration on this chair and a matching settee (acc. no. 1992.173.1) frame reverse-painted glass panels, which imitate in different colors the hardstones agate, marble, and lapis lazuli. Close inspection reveals the high quality and intriguingly delicate structure of the paint and the fragility of the panels, which is not evident at  first glance. That the chair and settee have survived in such good condition is testimony to the technical skills of the maker, who provided a sound base for the heavy glass strips, preventing them from peeling away over time. Nevertheless, these are display pieces that were clearly not intended for regular use. The smallest body movement of a user or any attempt to shift or lift the heavy objects puts divergent forces and pressure on their ostentatious ""skin.""The Museum's chair and settee are part of a large suite that originally consisted of at least four settees and twenty side chairs.[1] Early in the twentieth century the set was in the collection of the earl of Derby, at Derby House, London, from where it was sold in 1940 to Mrs. Violet van der Elst, also of London. The pieces were dispersed in 1948.[2] At that time, all items of the suite were covered with the bold red and gold baroque-cut velvet that still decorates the Museum's pieces. For many years it was assumed that the initials ""PPL"" displayed in a medallion on the backs referred to the Villa Palagonia in Bagheria, near Palermo, and, more specifically, to a member of the illustrious Gravina family as a patron;[3] however, as James David Draper pointed out, although ""the peculiarly Sicilian penchant for fashioning an overall look out of glass was most memorably given free rein at the Villa Palagonia, . . . the initials 'PPL' . . . do not correspond with those of any prince of Palagonia and in truth the pieces have a much more pronounced neo-classical severity than the Villa Palagonia ballroom.""[4]John Richardson, the donor of the Museum's pieces, which he had acquired on the London art market, kept them at one point in the Château de Castille in Provence, the home of the Cubist scholar Douglas Cooper,[5] who himself owned at least three chairs from the set.[6] For the moment, the original location of the suite remains a mystery, although the preciousness and labor-intensive nature of the work narrows the source of the commission to one of the great, prosperous, aristocratic families of Sicily.The back of the settee is tripartite; the medallion with initials appears at the top of the center section, but in the same place on the side sections there is a military trophy in the form of a helmet superimposed on a saber. There is a gilded openwork frieze of overlapping ellipses along the top of the back of both the chair and the settee; this appears also along the bottom of the back of the settee but not on the Museum's chair. These ellipses, rather freely adapted from ancient vase paintings, reflect the so-called Etruscan fashion of the last third of the eighteenth century.[7] A very similar pair of chairs, each, however, with an octagonal verre églomisé panel set into the back in place of upholstery, is part of the collection of Juan March Ordinas at Palau March in Palma de Mallorca.[8] That those panels show a mythological chariot in the manner of an ancient vase painting is also very much in the ""Etruscan"" style. The incorporation of glass panels in the center of the backs makes the March chairs even more fragile than the Derby House suite.[9]Other pieces from this suite are preserved in the Art Institute of Chicago (two chairs),[10] the Ringling Museum of Art, Sarasota, Florida (two settees and two chairs),[11] and the Museum für Kunsthandwerk, Frankfurt am Main (one chair),[12] as well as in various private collections. Some of them have been recovered in shell pink or blue gray fabric with the intention of intensifying the effect of the same shades painted on the glass.[Wolfram Koeppe 2006]Footnotes:[1] Catalogue of a sale at Christie, Manson, and Woods, London, 26 July 1940, lot 41 (sold to Mrs. Violet van der Elst).[2] Catalogue of the Violet van der Elst collection sale, Christie, Manson, and Woods, London, 8 April 1948, lot 114 (ill.).[3] Allen Wardwell. ""Continental Decorative Arts at the Art Institute of Chicago."" Magazine Antiques 92 (October 1967), p. 520.[4] James David Draper. ""A Life at the Met: James Parker and the Collecting of Italian Furniture."" Apollo 139 (January 1994), p. 23. On the Villa Palagonia and its glass decorations and furniture, see Alvar González-Palacios. ""The Prince of Palagonia, Goethe and Glass Furniture."" Burlington Magazine 113 (August 1971), pp. 456–60. González-Palacios quotes (p. 456) an English visitor to the villa in 1770, Patrick Brydone, who called it an ""enchanted castle,"" in which some of the ceilings ""instead of plaster or stucco, are composed entirely of large mirrors, nicely joined together. The effect that these produce (as each of them make a small angle with the other), is exactly that of a multiplying glass, so that when three or four people are walking below, there is always the appearance of three or four hundred walking above."" Goethe, who visited the villa in 1787, described it as ""the Palagonian madhouse."" See also Alvar González-Palacios. Il tempio del gusto— Roma e il regno delle Due Sicilie: Le arti decorative in Italia fra classicismi e barocco. 2 vols. Marmi 136. Milan, 1984, vol. 1, p. 385, vol. 2, p. 275,  fig. 629; and Mario Giarrizzo and Aldo Rotolo. Mobile e mobilieri nella Sicilia del Settecento. Palermo, 1992, p. 124, pl. 78.[5] Mentioned to me by Walter E. Stait, in 1993.[6] John Richardson. ""Cubists among the Columns."" Vanity Fair, July 1984, pp. 56-57.[7] John Morley. The History of Furniture: Twenty-five Centuries of Style and Design in the Western Tradition. Boston, 1999, pp. 202-8, pl. 386.[8] Juan José Junquera y Mato. Spanish Splendor: Great Palaces, Castles, and Country Houses. New York, 1992, p. 269.[9] Unfortunately, I have not had the opportunity to examine the chairs in question and have no idea what their state of preservation is. The Derby House set was copied in the early twentieth century; see catalogue of a sale at Christie's, London, 27 May 1993, lot 181.[10] Allen Wardwell. ""Continental Decorative Arts at the Art Institute of Chicago."" Magazine Antiques 92 (October 1967), p. 520.[11] Cynthia Duval. Five Hundred Years of Decorative Arts from the Ringling Collections, 1350–1850. Exh. cat., John and Mable Ringling Museum of Art. Sarasota, Fla., 1981, p. 157, no. 153.[12] Margrit Bauer, Peter Märker, and Annaliese Ohm. Europäische Möbel von der Gotik bis zum Jugendstil. Museum für Kunsthandwerk. Frankfurt am Main, 1976, pp. 112, 145-46, no. 201; see also catalogue of a sale at Sotheby's, New York, 28 April 1990, lots 175-77 (three pairs of side chairs).",velvet
"British wool embroidery, known as crewel embroidery, was a nearly ubiquitous method of decorating furnishing textiles from the 16th through the 18th centuries. Wool could easily be dyed with the natural dyes of the period in a wide array of vivid colors. In the late 17th and early 18th centuries, one of the most popular forms was variations on the Tree of Life motif, inspired by the colorful painted cotton palampores of the same design that were imported into Britain. This pair of bed curtain panels is exceptional for its unusual design, which is more closely related to woven silk textiles of the period. On this grand scale, the leaves also hark back to late medieval decorative cabbage-leaf verdure tapestries. The blue and white palette of the embroidery certainly reflects the immense popularity of the Chinese export and Dutch Delft ceramics that were avidly collected in Britain.These curtain panels would have formed part of a set of hangings, which would have also upper and lower valances, a head cloth, a bed cover or counterpane and wider curtains that would enclose the entire bed when drawn. As the hanging curtains often saw the least amount of physical wear, these are often the elements that survive from a matched set. In addition, the remainder of the textile furnishing in such a bedroom would have coordinated with the bed hangings: seat furniture covers, window curtains and possibly wall hangings.",embroidery
"We may never know what inspired nine-year-old Mary Ann Sadler to convert her mathematics equation into embroidered form. The problem is worked on the basis of the British monetary system using British pounds, shillings, pence (pennies) and farthings. Mary Ann was a student at St. Mark’s School, which was located next to St. Marks’s church on North Audley Street off of Grosvenor Square, near Hyde Park. The school opened in 1831 with the goal of providing the poorer children of the parish with an education at the elementary school level, and it operated in the original building until 1904.",embroidery
"Imported Middle Eastern textiles were highly valued luxury goods during this period, and this velvet pattern was originally the product of the Persian workshops of Tabriz. The number of surviving pieces in European and American collections suggests that this attractive pattern was produced in relatively large quantities; it may have been imitated by Italian velvet weavers and produced for a long period of time.",velvet
"This object is from the collection of Natalia de Shabelsky (1841-1905), a Russian noblewoman compelled to preserve what she perceived as the vanishing folk art traditions of her native country. Traveling extensively throughout Great Russia, she collected many fine examples of textile art of the wealthy peasant class. From the 1870s until moving to France in 1902, Shabelsky amassed a large collection of intricately embroidered hand-woven household textiles and opulent festival garments with rich decoration and elaborate motifs. The Brooklyn Museum holdings include many fine examples including the majority of the garments. Portions of Shabelsky's collection are also housed at the Museum of Fine Arts, Boston, the Cleveland Art Museum, and the Russian Museum of Ethnography in St. Petersburg.The use of gold and pearls indicate that this panel was quite costly. Though it dates from the late-17th to early 18th century, the lace is likely a later edition, probably the later 18th-century.",embroidery
"The initials S.B. in the center of this elaborate collection of darning samples are most likely those of the instructor, as there are several surviving examples with the same initials. It’s possible that these initials belonged to a teacher at an orphan school in Amsterdam, and the other initials in decorative cartouches surrounding the center, and surmounted by crowns on the edges, are likely to be those of other teachers, and administrators or supporters of the institution.",embroidery
