obj,museum,text,label
http://data.silknow.org/object/a635aaaf-5017-3663-adee-b1d494cef2f9,vam,"Man’s waistcoat with a round neck, curving 2-piece sleeves, curved fronts and skirts reaching to between the top of the knee and mid-thigh.  Each front has a pocket and pointed pocket flap.  The fronts, back skirts, pocket flaps and cuffs are made of pale yellow silk taffeta with a chequered weave; the sleeves of yellow silk satin and the back pieced with yellow silk satin and yellow silk/linen.  The waistcoat and sleeves are lined with linen twill; the skirts with ivory worsted, the linings of the pockets, pocket flaps and cuffs and front facings are ivory silk twill. The fronts are woven-to-shape with silver thread, frisé, strip and silk threads in white, black and shades of green red, pink, blue and purple, in a pattern of large flowers and leaves, along the front edges and hems. There is a seam at the waist of each front, where the woven pattern was cut, possibly to adjust for length. There are 17 worked buttonholes on a strip of the yellow taffeta under the left front edge and 1 on each cuff.  There are 17 corresponding buttons of silver passementerie on the right front, 5 below each pocket and 1 on each cuff.

The separate pocket flaps are scalloped and made of the yellow chequered silk taffeta.  Each is brocaded-to-shape with silver thread, frisé and the same coloured silks as the waistcoat.  The design is an adaptation of that on the waistcoat.  It appears that these were not used on the waistcoat, which instead has pocket flaps made of 2 pieces taken from the front border.",'Silver thread'
http://data.silknow.org/object/a554fbd5-33e9-392e-9157-2e93cabc8716,vam,Unique,'Gold thread'
http://data.silknow.org/object/a3a59079-8093-3543-a1d5-5ebdb1ea9d63,vam,"Purses are associated with the lighter side of life in the sixteenth and seventeenth century, in particular with gambling and cards, which was enjoyed by both men and women.  Gaming purses were specifically functional.  Made with a circular, stiffened base, the gathered sides were formed from a narrow circle of cloth such as velvet, which released to form an open container for coins or gaming chips; many were monogrammed to ensure that taking were claimed by their rightful owners.",'Silver thread'
http://data.silknow.org/object/a2a6fd8e-67ec-3256-9fea-99e44d40d506,vam,"Chasuble, silk velvet, embroidered in coloured silk, silver-gilt and silver thread and spangles; partly worked on linen and afterwards applied, England, 1500-25",'Silver thread'
http://data.silknow.org/object/a263c6ed-f78e-32e0-80d8-586042aeab06,vam,"Bag, embroidered canvas, 1600-1650, British; silks on metal ground with plaited strings tassels",'Silver thread'
http://data.silknow.org/object/ae690403-6c21-35b6-997b-bf9c1f3dbaa8,vam,"Length of woven silk fabric with silver-wrapped thread, Sindh, Pakistan, ca. 1867",'Silver thread'
http://data.silknow.org/object/b0404c21-1cbc-3a75-b75a-e6081c3c135c,vam,Unique,'Silver thread'
http://data.silknow.org/object/b2d9d4ac-6d80-3aa9-afc2-1a4bfb2755ea,vam,"A cylindrical bag of woven and plaited green silk, silver and silver-gilt threads.  The top has a knitted green silk border with eyelets and green silk drawstring",'Silver thread'
http://data.silknow.org/object/c2bea1ce-c0f7-33b8-916b-4b5068dece73,vam,"Humeral veil in cream silk satin brocaded with a floral design in gold filé and frisé threads, and bordered with green and yellow silk fringe. Large formal leaves and flowers take up the full width of the silk. The repeat is long but divided so that two similar but not identical motifs succeed one another.",'Gold thread'
http://data.silknow.org/object/c2b632ea-85fc-3cd4-a70d-aab7021a068f,vam,"Panel and strip from a Kimono, red silk crepe with embroidery in coloured silks and gold thread, Japan, Edo period, 19th century",'Gold thread'
http://data.silknow.org/object/be936f01-7095-3e32-bf30-1b606ebbd24a,vam,"This velvet furnishing fabric was woven in Bursa, Turkey, to compete with similar velvets woven in Venice and Florence. It was produced under the Ottoman dynasty, who sought to challenge the Italian domination of the international textile market.

The design is based on a pattern like those found on Italian velvets. However, the Turkish weavers have changed individual elements to give it a more 'Ottoman' look. The dominant floral motif shown here is a stylised, fan-like carnation that is one of the most typical of Ottoman textile patterns.",'Gold thread'
http://data.silknow.org/object/be08f15d-0c8c-3235-96f3-cce9e01a2298,vam,"Intended for use as a garment, clothing.",'Gold thread'
http://data.silknow.org/object/bdeb1f09-f82b-3bfa-be35-dd1e86f8a217,vam,Unique,'Silver thread'
http://data.silknow.org/object/bd996aab-82bb-3dd7-bdf3-0df788e50065,vam,"Part of a scarf, gold tissue (gold thread warp and red silk weft) gold thread warp embroidered with green foil, metal spangles and gold-wrapped thread and flattened gold wire. A deep end border containing beetle-wings.",'Gold thread'
http://data.silknow.org/object/bc57067d-7b3b-3f9f-ab84-72861074a73b,vam,"This embroidered crimson silk twill cloth is an epitaphios. An epitaphios is a large cloth carried in procession in the Good Friday services and for which the early term was Great Aër. The decoration, with the body of the dead Christ accompanied by angels with fans and with the symbols or figures of the evangelists in the corners, is of conventional form. In this example, the verses from the troparion emphasise the Good Friday theme. The dedication also mentions <i>Prayer of the servant of God Nicholas Eudaimonoioannes with his wife and children in the year 6915</i><i> <I>[<i>1407</i>]</I>.</i> The Nicholas mentioned here may well be the Nicholas Eudaimonoioannes who acted as Manuel II's ambassador to the Venetians in 1416 and was one of his delegates to the Council of Constantine in 1414-17. 

The Eudaimonoioannes family held an important place in the history of the Morea (the Peloponnese), as archons of Monemvasia from the 13th century until the Turkish conquest. The epitaphios was probably commissioned for donation to a church in Nicholas' native Morea. It is likely to have been made somewhere in the Greek peninsula but was possibly a product of the capital, Constantinople.",'Silver thread'
http://data.silknow.org/object/9fe73ca9-a4b4-3e40-a311-535124327eb0,vam,"This table frontal is most likely used on an altar table, perhaps in a private shrine, or in a room in the household used for devotional purposes.

The dragon featured in the centre of the frontal has only four claws, as opposed to the imperial five-clawed dragon. Such altar frontals were also often gifts from the courts to noble families, or tributary gifts to temples under court patronage.",'Gold thread'
http://data.silknow.org/object/ba9a5a9e-f559-3349-8859-21f20bea3f33,vam,"Intended for use as a garment, clothing.",'Gold thread'
http://data.silknow.org/object/b804c2f3-e384-34af-9210-1a0217293ff3,vam,"Seal bag of green silk velvet, 1600s, French; silver embroidery with coat of arms",'Silver thread'
http://data.silknow.org/object/b79803cf-b9e2-3682-90d7-4555307b8267,vam,"Man's waistcoat with a round neckline, curving fronts and skirts reaching to between the middle and top of the thigh.  Each front has a pocket and pointed pocket flap.  The fronts and pocket flaps are made of white silk brocaded with silver filé and frisé, and silk floss in white and shades of green and pink, in a pattern of flowers and leaves in a diamond-shaped border. The back is pale blue satin worsted.  The waistcoat and pockets are lined with fustian; the skirt and pocket-flap linings and front facings are pink silk taffeta.  There are 10 buttonholes embroidered with silver along the left front edge with 10 silver passementerie buttons on the right front.

The fronts are heavily pieced, indicating that the waistcoat has been made over from an earlier garment.",'Silver thread'
http://data.silknow.org/object/b728bba5-4c5b-3952-a596-f326a8de00da,vam,Pair of cream silk shoes embroidered in polychrome silk and silver thread of floral pattern.,'Silver thread'
http://data.silknow.org/object/b3cb4035-7ff5-352f-bd41-1f463eaf067e,vam,"Man's suit of coat and breeches, 1680s, English; Brown worsted, black silk and silver woven lace trimming",'Silver thread'
http://data.silknow.org/object/b3c3b194-c9d3-3761-a15a-5829be88ce2a,vam,Alb decoration of red and gold brocaded silk.,'Gold thread'
http://data.silknow.org/object/b39eda0a-a2d5-3813-a8a2-727dfd293744,vam,"Man’s court waistcoat with a round neckline, curving fronts and skirts reaching to the top of the thigh.  Each front has a pocket and pointed pocket flap.  The fronts and pocket flaps are made of white silk taffeta with a supplementary weft of silver filé, the back of ivory silk twill.  The waistcoat is lined with fustian, the pockets with linen; the skirt and pocket-flap linings and front facings are ivory silk twill. A 1¼-inch (3 cm) band of net made of silver filé is applied to the edges of the skirts. The waistcoat is embroidered-to-shape with silver and silver-gilt spangles and purl, blue foil spangles, white and black glass beads and black silk floss, in pattern of abstract floral sprigs and a fringe, on the pocket flaps, around the pockets and the front neck, along edges and hems.  The waistcoat fronts are embroidered in a repeating pattern of abstract floral sprigs and geometric shapes. There are 12 worked buttonholes along the left front, with 12 embroidered buttons on the right front.",'Silver thread'
http://data.silknow.org/object/b3275906-a0f7-3b28-8a44-456b487800c8,vam,"Intended for use as a garment, clothing.",'Silver thread'
http://data.silknow.org/object/ba400e8b-114d-3193-ad3b-a22e78a3ff6a,vam,Alb decoration of woven silk brocaded with purple and gold threads.,'Gold thread'
http://data.silknow.org/object/9ee24f3a-ba20-39ce-8d5b-7551ea5af8ba,vam,Unique,'Silver thread'
http://data.silknow.org/object/9e1d4b0c-761c-3e69-b1e5-697e532ffc45,vam,"Textile, gold tissue, Hyderabad (Deccan), ca. 1855",'Gold thread'
http://data.silknow.org/object/90d440cd-49b6-3a8a-a909-b255217ad744,vam,"Intended for use as a garment, clothing.",'Gold thread'
http://data.silknow.org/object/900784ce-f7b0-3c6d-b0ee-d7d377efb2eb,vam,"Man’s night cap made of coarse canvas, embroidered with green, blue, white, red and tawny silk floss and silver filé, in tent and running stitches, in a pattern of leaves and pomegranates.  The cap is cut in one piece with a brim and 4 shaped sections, and lined with coarse linen.",'Silver thread'
http://data.silknow.org/object/8fb9dd86-50c7-3252-9f93-4abbf7f53047,vam,Blue woven silk fabric with gold thread.,'Gold thread'
http://data.silknow.org/object/8f9ee99f-bbef-3a35-ba18-37dfbeb02013,vam,"Boy's robe (jama), cotton with silk edging and gold thread,",'Gold thread'
http://data.silknow.org/object/8f2b4ea0-75e9-339e-912b-b51fabf40dbf,vam,"British Galleries:
MARTHA EDLIN'S EMBROIDERY<br>
The small scale of each piece is further evidence of Martha's sewing skills. She used different stitches and techniques, like the flame stitching on the small pincushion and plaiting on the cords of the purse. [27/03/2003]",'Silver thread'
http://data.silknow.org/object/8bb31dbf-dcf9-3949-9020-cfd32ad8b7b5,vam,"Man’s court waistcoat with a round neckline, curving fronts and skirts reaching to the top of the thigh.  Each front has a pocket and pointed pocket flap.  The fronts and pocket flaps are made of cream silk taffeta, the back of cream worsted.  The waistcoat is lined with fustian, the pockets with bleached linen; the skirt and pocket-flap linings and front facings are cream silk twill. The waistcoat is embroidered-to-shape with red foil, silver spangles and purl, tamboured silver thread and silk thread in shades of pink and green, in a pattern of small flowers and swags against a background of repeating small floral sprigs, on the pocket flaps, below the pockets and along the front edges and hems.  There are 15 worked buttonholes along the left front with 15 silver-gilt and foil passementerie buttons on the right front.",'Silver thread'
http://data.silknow.org/object/8b929573-08a9-3fa7-9d49-8127d4dd7e9f,vam,"The complete object would have been intended for use as a garment, clothing.",'Gold thread'
http://data.silknow.org/object/91280952-15f2-3807-9a9c-fd0e5aeeca5b,vam,Unique,'Silver thread'
http://data.silknow.org/object/8b5f8835-8acc-31f6-bfc0-6aa67951a6f6,vam,"Open-fronted sack of brocaded silk, and designed to be worn over panniers. Blue silk woven with silver threads in a formal floral design and trimmed with silver-gilt lace. The robings widen towards hem and are faced back and covered with a band of silver lace. The sleeves have double frilled cuffs. The skirt will accommodate a medium wide fan shaped loop and is pleated to the waist above each pocket slit. There is a waist seam in the front. Lined with linen, but the sleeves are lined with white silk, and the hem is faced back with blue silk.",'Silver thread'
http://data.silknow.org/object/895ea5d6-64db-3c4b-b048-549c65df85f7,vam,"Turban-cloth of red silk with gold-wrapped thread, probably Pakistan, mid 19th century.",'Gold thread'
http://data.silknow.org/object/89506020-e24b-34b4-8025-9a773d338b05,vam,"Man’s sleeved waistcoat with a round neck, curving fronts, 2-piece curved sleeves and skirts reaching to the top of the knee.  Each front had a pocket opening and pointed pocket flap.  The fronts, cuffs and pocket flaps are made of cream silk taffeta figured with satin weave in a pattern of leaves and pineapples; the backs and sleeves are made of cream silk twill.  The waistcoat and sleeves are lined with bleached linen, the pockets with coarse linen.  The fronts are faced and the skirts and pocket flaps lined with cream silk twill.   The waistcoat is embroidered-to-shape with silver thread, frisé, strip, spangles, purl and foil in a dense pattern of large flowers and leaves on the cuffs and pocket flaps, along the front edges and hems, around the fonrt neck and pockets. There are 16 buttonholes bound with silver strip along the left front edge and 1 buttonhole worked with silk thread on each cuff.  There are 24 silver passementerie buttons on the right front, 5 below each pocket and 1 on each cuff",'Silver thread'
http://data.silknow.org/object/8812f722-4f83-3d63-be33-5373bf3253c1,vam,"Intended for use as a garment, clothing.",'Silver thread'
http://data.silknow.org/object/867c8397-7189-36f1-86b4-1fd58790525f,vam,Alb decoration of red and gold brocaded silk.,'Gold thread'
http://data.silknow.org/object/85c85a52-b87b-3d80-91e1-a391167ab41f,vam,"M, 1680-99, French; linen twill embroidered with silk & silver thread embroidery, silver-gilt lace",'Silver thread'
http://data.silknow.org/object/84203d9e-ca27-3803-9e40-7a59358cb19a,vam,"Man's coat and part of a waistcoat, possibly Italian, 1778-82, pink ribbed silk, silver braid",'Silver thread'
http://data.silknow.org/object/8315658e-ea56-35b0-8c5d-db4d0cb7f649,vam,Unique,'Silver thread'
http://data.silknow.org/object/8b264e82-3c9c-3954-abb2-dd1e8264a0d4,vam,"A man's court waistcoat, 1770s, British, of French green and silver woven silk, embroidered with coloured silk threads, silver thread, spangles and foils",'Silver thread'
http://data.silknow.org/object/c2c0dedf-1abf-306f-bc36-fe925e1ea2e2,vam,"Man's linen waistcoat, 1730s, French; linen embroidered all over with silver and silver-gilt threads and spangles, armholes altered 1875-1899",'Silver thread'
http://data.silknow.org/object/92b81acd-789b-34ff-8f2c-008f634cee22,vam,Intended for use to make embellishments for textiles.,'Gold thread'
http://data.silknow.org/object/94355288-86aa-31bd-bb2d-dc560ecf8442,vam,"Embroidered hanging of green velvet with an all-over interlaced pattern worked in red silk and silver-gilt thread. To the velvet are applied 25 panels of various shapes and sizes embroidered in coloured silks and silver-gilt thread in cross and tent stitches. In the centre is a large square embroidered panel bordered with grotesque ornament with the motto 'INGENII LARGITOR' (Bestower of wit). Four octagonal embroidered panels with emblems and monogram of Elizabeth Talbot Shrewsbury. Twenty smaller cross-shaped embroidered panels with birds, animals and fish, each with its name in a scroll beside it. The central panel is edged with silver and silver-gilt bobbin lace. Lined with green silk.",'Silver thread'
http://data.silknow.org/object/9cf3019c-3272-3a9e-b11c-ea3dcd3346c2,vam,"Collar, embroidered silk satin for man's robe, China, Qing dynasty, mid 19th century.",'Gold thread'
http://data.silknow.org/object/9bebf55d-39bf-3478-aebb-200ee03b7e84,vam,"Red leather,  vamps (part covering toe) embroidered with radiating leaf form in chain stitch with gold and coloured silk thread.",'Gold thread'
http://data.silknow.org/object/9bcf0f61-dc57-3f57-97b4-366f29b8a29e,vam,"Gaming purse of green silk velvet, lined with brocaded white silk taffeta. It is circular in shape with a wide circular base reinforced with pasteboard and shallow sides, pleated and pulled together with drawstrings of ⅞-inch (2.2 cm) wide pink silk ribbon, with 1 silver filé-covered tassel. It is couched with silver filé over linen thread in a pattern of repeating fleur-de-lys.",'Silver thread'
http://data.silknow.org/object/9b71b1c4-0f4e-3f55-bc5b-a55f8b331ae5,vam,Alb decoration of red and gold brocaded silk.,'Gold thread'
http://data.silknow.org/object/997bf70b-6751-397f-95b0-f4eaf2a5d747,vam,Polychrome velvet on silver-gilt thread; Russia; late 18th century.,'Silver thread'
http://data.silknow.org/object/996a202a-75cd-39c5-b3e0-cfd694acbe36,vam,Unique,'Silver thread'
http://data.silknow.org/object/984938f4-eaad-31e2-9fc0-7a1b7d4c6abc,vam,"Long garland, made of shapes (probably wooden) covered with silk and decorated with various kinds of gold thread and sequins and fringes. A medallion shape at the top, and a flower design in gold-wrapped thread and turquoise beads, surrounded by fringes.",'Gold thread'
http://data.silknow.org/object/9381a6a1-0f7e-37ec-bb7d-dfe0336727b7,vam,Alb decoration of red and gold brocaded silk.,'Gold thread'
http://data.silknow.org/object/9846bd59-0b79-3096-8f09-89307e4db9ed,vam,"Intended for use as a garment, clothing.",'Gold thread'
http://data.silknow.org/object/97ee068f-18b1-394f-aa84-2b65ba9ba522,vam,Unique,'Silver thread'
http://data.silknow.org/object/973b9107-af7b-3d87-be23-e0bfd859716a,vam,Embroidered by Edmund Harrison depicting Adoration of the Shepherds; England; 1637.,'Silver thread'
http://data.silknow.org/object/97249309-cb43-32c3-ab6e-362571740e9a,vam,Green silk and silver thread; Iran; 19th century.,'Silver thread'
http://data.silknow.org/object/96c532b7-c39b-3520-bbfa-f8867cd74e71,vam,"Probably intended for use as a garment, clothing.",'Gold thread'
http://data.silknow.org/object/95d67c62-ac79-38b7-8d96-cd0f0a5c4fb6,vam,Alb decoration of woven silk brocaded with purple and gold threads.,'Gold thread'
http://data.silknow.org/object/94fbfc61-042a-3f43-8707-7565abf54914,vam,"Bag made of tapestry woven silver and silver-gilt filé and brown silk thread, lined with carnation silk satin. It is made of 2 panels, curved on the sides with a woven design of a posy of flowers surrounded by a border of floral motifs on each side. The seams and top edge are covered with ¼-inch (4 mm) wide silver-gilt woven lace. The 2 drawstrings are flat braids of silver and silver-gilt filé with 4 tassels of black silk floss and silver-gilt filé.",'Silver thread'
http://data.silknow.org/object/94d502db-0151-39b5-9007-486c1210635c,vam,"Pair of toy gloves of plaited silk and metal thread sewn and embroidered, made by Martha Edlin, England, ca. 1670",'Silver thread'
http://data.silknow.org/object/980855a2-2380-32b2-94a3-b67a5bd3f040,vam,"Pockets were often made from old clothes and leftover pieces of fabric. This example incorporates several fabrics of different dates. A late 18th century motif embroidered in metal thread on silk velvet forms the pocket front. It is worked in the shape of a heart encircling a double-headed eagle, even though it is a bit too big for the pocket. A vibrant cotton print of the 1840s makes up the back and lines the horizontal opening. Coloured silk ribbon edges the pocket with a chequered cotton tie.
During the 19th century, most fashionable gowns had pockets sewn into the seams of the skirt. Separate pockets were worn mainly by young girls, older women and working class women. They were also a feature of ethnic or regional costume.",'Silver thread'
http://data.silknow.org/object/c439e67e-80fa-3edd-89f2-adc12b997783,vam,Alb decoration of woven silk brocaded with purple and gold threads.,'Gold thread'
http://data.silknow.org/object/c5757437-5317-35be-b704-4f6ffd8de572,vam,"embroidered in silver-gilt thread and silk on red satin, with satin stitch and couched work forming a tulip pattern within a narrow scrolling border; Russian or Greek; 1700s.",'Silver thread'
http://data.silknow.org/object/c854f637-63b4-35d3-a5a1-e177264b882c,vam,Alb decoration of red and gold brocaded silk.,'Gold thread'
http://data.silknow.org/object/f32b3245-fbde-3e30-9a7a-aadb19e7e8ac,vam,"Stomacher consisting of seven bands of split straw work couched on to a linen band, which is in turn backed with paper. Between this and a second layer of paper is a gauze like fabric which also extended between the bands. The straw splints are embroidered withs silks in shades of blue and green in floral and leaf motifs. In the centre of each band is  a six petalled flower embroidered in silver thread with a sequin centre. Each band is trimmed with tufted cream silk braid, and cream ribbed silk band edges the triangular piece. The whole is backed by a piece of cream silk.",'Silver thread'
http://data.silknow.org/object/f0321637-beeb-3599-b023-eb545e266fdd,vam,Alb decoration of woven purple silk brocaded with gold thread.,'Gold thread'
http://data.silknow.org/object/efa2b102-c985-3e11-b451-39992c03deb3,vam,Unique,'Silver thread'
http://data.silknow.org/object/ef0d56dd-0afc-3891-9832-8356add0ba83,vam,"Brocade woven in silk and silver thread on a taffeta silk ground. The pattern consists of wavy band (in red) imitating lace, with roses in silver or green, white, and shades of red and blue. Between the bands is a repeating pattern of a man, cap in hand, offering a bouquet to a lady with a large parasol, behind whom a dog is standing on his hind legs. These figures are in colours and are shown standing on a silver ground. The ground of the brocade is salmon-coloured.",'Silver thread'
http://data.silknow.org/object/ee236da6-b11a-360e-b37d-ffce8c391257,vam,Alb decoration of woven silk brocaded with purple and gold threads.,'Gold thread'
http://data.silknow.org/object/ee078a54-5ec6-3a33-b915-bb9e6d0ffce6,vam,"Piece of woven silk and gold lampas, border of couched gold thread on black silk along the top. Woven with scrollwork and flowers in gold on black ground",'Gold thread'
http://data.silknow.org/object/edb086ff-10cf-3e98-a8b3-64954a7d31a0,vam,"Stomacher, ivory ribbed silk, hand-sewn and hand-embroidered with coloured silks and silver thread, printed cotton lining, England, 1730-1750",'Silver thread'
http://data.silknow.org/object/f4689e30-44b4-348f-aca0-5f7ba142dd7f,vam,Alb decoration of woven silk brocaded with purple and gold threads.,'Gold thread'
http://data.silknow.org/object/ecfe3947-5ad3-309f-b560-0b33db3f4855,vam,Unique,'Gold thread'
http://data.silknow.org/object/ec4dd998-b49b-3208-b1fd-da40183abf72,vam,"Miniature purse in the shape of a pair of bellows. The body is decorated with silver thread laid down in a spiral shape and secured with shades of pink silk. There is a central star motif worked in purl, and spangles attached (some are missing). The purse is lined with pink silk with a drawstring of plaited cord ending in an embroidered bead. There are two further matching (shorter) cords attached to either flat side. The nozzle of the bellows and the handles are wrapped in pink floss silk embroidered with loops of silver thread.",'Silver thread'
http://data.silknow.org/object/ec46dd0b-8cb4-3a1c-9bed-b3a2f7a82edd,vam,"Dolls were widely produced in the 17th century, although very few survive.  It is most unlikely that these particular examples were the playthings of children.  Their production is of a high quality, almost all the accessories survive and there is little wear and tear on the dolls and their garments.  They were most probably purchased for the amusement of adults, and as a decorative accessory to a home.",'Silver thread'
http://data.silknow.org/object/eb0fd117-e9cd-3890-b45d-ea371238e8e2,vam,"Intended for use as a garment, clothing.",'Gold thread'
http://data.silknow.org/object/e990fd1a-67b6-36da-af70-91fa532dfd32,vam,"Fukusa or gift cover of blue silk satin, embroidered with gilt thread and shades of green, white, black, orange, and buff silks in couched work, satin and long and short stitches; depicting blossoming Nandina laden with snow and two small birds beneath.",'Gold thread'
http://data.silknow.org/object/e977dfa8-5b21-3035-9cfe-ce79912a8c4c,vam,"Fragment of gold tissue, composed of a gold thread warp and gold-coloured silk weft.",'Gold thread'
http://data.silknow.org/object/e9023309-330f-388d-b2dd-e7206d5363df,vam,"Skirt panel, woven silk decorated with silver lace, made in Lyon, France, 1730-1765",'Gold thread'
http://data.silknow.org/object/e8a13e8b-3eb8-3087-82cb-2809f095125d,vam,Unique,'Silver thread'
http://data.silknow.org/object/ecda2165-e5a0-3b63-a784-98da936958f5,vam,"A flat square bag of linen with couched ground of silver thread, embroidered with silver-gilt purl, strip, thread and spangles.  The bag has silver loops, a silver and coral silk plaited drawstring and finials, and was once lined in pink silk",'Silver thread'
http://data.silknow.org/object/e5bba1c1-0256-30ee-8052-e7bbc5d90a9a,vam,"Man's waistcoat, 1780-85, British; yellow and black striped silk, silver braid, double-breasted",'Silver thread'
http://data.silknow.org/object/f5119aa9-1f66-36b3-8aea-bd6f485c10b7,vam,"Man's court waistcoat, 1780s, French; silver tissue, embroidered with silk and silver-gilt thread, altered 1870-1910",'Silver thread'
http://data.silknow.org/object/f617f61e-d1e2-327b-890c-b5596824aba7,vam,"The metal content of silks like this suited them to prestigious social or ceremonial occasions in 18th-century Europe, notably attendance at Court and at the theatre. Indeed, the agent of the Duke of Parma requested just such a silk with a nice green or blue ground from a Lyonnais manufacturer in the 1760s, appropriate for wearing to the theatre in Naples. Such silks probably cost between 36 and 180 livres per ell, at a time when a court dress required about 15 ells, and an unskilled labourer earned about 200 livres per year.

Women's gowns worn over wide hoops provided a large canvas which showed off the pattern, and which sparkled as its wearer moved in candlelight. Vestments in the Catholic Church and for the statues of saints and of the Virgin Mary might also use this kind of silk. Clergymen acquired them new or recycled women's gowns offered to the church as gifts or bequests.",'Gold thread'
http://data.silknow.org/object/fd6cb4b6-db16-35d8-954e-75d2be47e1d5,vam,Unique,'Silver thread'
http://data.silknow.org/object/fcf612eb-4758-3aea-95db-318d1d99cb6b,vam,Alb decoration of red and gold brocaded silk.,'Gold thread'
http://data.silknow.org/object/fc4cae24-5055-3cdd-b47d-a046b3cc5e30,vam,"Textile, blue woven silk fragment with gold thread, Punjab, ca. 1855-1879",'Gold thread'
http://data.silknow.org/object/fc2002c0-70ea-3d1a-b550-510fc359bec6,vam,Alb decoration of red and gold brocaded silk.,'Gold thread'
http://data.silknow.org/object/fbfcd8c6-4bcc-3299-ad2c-94140f99f296,vam,"A stomacher is a decorative panel of fabric, usually triangular in shape, worn to fill the space between the front edges of a woman’s open gown.  The stomacher formed part of the ensemble of fashionable women’s dress from the 1680s to the 1780s.  This example is richly embroidered with coloured silks and metal thread in satin stitch, chain stitch and French knots.  On either side of the stomacher, the ribbon tabs would have been attached with pins to the edges of the gown.  The narrow dimensions and tabbed lower point of this stomacher suggest it was made between 1700 and 1720.",'Silver thread'
http://data.silknow.org/object/fb86c959-f397-3792-9a77-f3b105eebcc4,vam,"Man's waistcoat, 1775-85, British; white silk satin, embroidered and tamboured silver & silk threads",'Silver thread'
http://data.silknow.org/object/f6007f21-b5e4-317f-9460-289ae91766dd,vam,"Dolls were widely produced in the 17th century, although very few survive.  It is most unlikely that these particular examples were the playthings of children.  Their production is of a high quality, almost all the accessories survive and there is little wear and tear on the dolls and their garments.  They were most probably purchased for the amusement of adults, and as a decorative accessory to a home.",'Silver thread'
http://data.silknow.org/object/fb4f85c0-33ab-3974-a59f-dffd3e740df0,vam,Alb decoration of red and gold brocaded silk.,'Gold thread'
