obj,museum,text,label
http://data.silknow.org/object/22dc92e5-8092-3ca3-816f-619a7cb3a131,cer,Edad Contemporánea,Floral motif
http://data.silknow.org/object/e3c5a21b-1426-3894-bc2f-0ff7cf32eade,cer,Edad Moderna,Vegetal motif
http://data.silknow.org/object/e3cf6979-26f5-3b8b-9357-bfe0b4385df0,cer,Época Luis XIV   Edad Moderna   Barroco,Vegetal motif
http://data.silknow.org/object/714afc93-b26a-39fc-a593-7c12a2a70ab9,cer,Edad Contemporánea,Geometrical motif
http://data.silknow.org/object/1c49bfb0-d191-3a23-ae4c-a5392a0a7642,cer,Edad Contemporánea,Vegetal motif
http://data.silknow.org/object/1c28faaf-46d4-37e3-901c-e95e068a3787,cer,Edad Moderna,Vegetal motif
http://data.silknow.org/object/1ba38a25-9033-3f5e-8205-2e6873f61e6f,cer,Edad Moderna,Vegetal motif
http://data.silknow.org/object/996237ea-84b3-3e53-8f68-35c83b436304,cer,Edad Moderna,Vegetal motif
http://data.silknow.org/object/991dcbe3-931c-36f6-be7d-2cb0d4f33d10,cer,"Fragmento textil de seda espolinada con fondo de raso de seda salmón con ligamento de tafetán. Decoración de franjas verticales de diferentes grosores, las centrales de mayor tamaño, con motivos florales espolinados en colores rojo, rosa, amarillo, azul, y las laterales de menor grosor con motivos decorativos verdes y azules.",Vegetal motif
http://data.silknow.org/object/1cb9692e-45fc-339b-b0e7-4d5440eb7e57,cer,Edad Moderna,Floral motif
http://data.silknow.org/object/98f3276e-7d09-3436-ace4-1eec6bee636e,cer,Dinastía Qing,Vegetal motif
http://data.silknow.org/object/748b45c6-13d5-3c25-8c05-65446848bb43,cer,Edad Moderna,Geometrical motif
http://data.silknow.org/object/ec126cc5-a22a-3160-a57c-53f87c4b52b3,cer,Edad Moderna,Vegetal motif
http://data.silknow.org/object/98849fc3-dae6-354e-a464-6fbff5342196,cer,Edad Contemporánea,Rose
http://data.silknow.org/object/9854803c-1602-31c9-985d-94cf0687dc03,cer,Edad Contemporánea,Geometrical motif
http://data.silknow.org/object/9807b7cc-981b-3a8a-9224-deffd48bde0a,cer,Edad Moderna,Vegetal motif
http://data.silknow.org/object/75c38c0b-19eb-33ca-b6c3-db880d189c1a,cer,Edad Contemporánea,Floral motif
http://data.silknow.org/object/eb4fb6cc-9950-3645-ad85-279a1aa94353,cer,Edad Moderna,Vegetal motif
http://data.silknow.org/object/1d66de94-a46f-340d-9058-ecffcbc30332,cer,Edad Moderna,Geometrical motif
http://data.silknow.org/object/e74fb7b4-7b78-30bf-824c-6ddc0dffb624,cer,Época Luis XVI,Floral motif
http://data.silknow.org/object/1df1c9eb-4f1c-33ff-ab50-85fae0c2c523,cer,Época Luis XIV   Edad Moderna   Barroco,Floral motif
http://data.silknow.org/object/9e26dcb2-4ea0-3c66-8e43-4cb2ac537134,cer,Edad Contemporánea,Vegetal motif
http://data.silknow.org/object/e56442ff-5eeb-3d82-b7d9-a79fbfa8b016,cer,Modernismo   Edad Contemporánea,Vegetal motif
http://data.silknow.org/object/2073cb5b-fd33-35d0-959c-a3a630c588b0,cer,Renacimiento,Vegetal motif
http://data.silknow.org/object/201b73bc-ea47-312d-8b29-27209f4b5cfd,cer,Edad Moderna,Vegetal motif
http://data.silknow.org/object/9ce2a42b-ac54-3d9d-8690-3f9730bb2523,cer,Edad Moderna,Vegetal motif
http://data.silknow.org/object/e655334a-9363-3546-b81e-137d15a1dc69,cer,Edad Moderna,Vegetal motif
http://data.silknow.org/object/1f653386-5412-3fca-abab-c4036d6362ad,cer,Edad Contemporánea,Vegetal motif
http://data.silknow.org/object/e670430a-f718-3498-859b-8af19133b0d6,cer,"Bibliografía comparada:  
  
-ARMSTRONG, Nancy: A Collector´s History of  Fans, London, 1974, Studio Vista, 1974,  p. 173,  nº 116.  
 -BENNETT, Anna G. : Unfolding beauty. The art of the fan, Boston,Thames and Hudson, 1988, p.251, nº 43.2098.  
-EZQUERRA DEL BAYO, Joaquín: Exposición de El abanico en España. Catálogo General Ilustrado, Madrid, Sociedad Española de Amigos del Arte,1920, cat. 199  
-FILIPPINI SACHETTO, Amalia; TESTONI SASSI, Lidia: Un soffio di vanità. Ventagli da collezione private italiane, Padova,  De Luca Edizioni d´Arte, 1989, p. 89, nº  55.  
-GOSTELOW, Mary.: The fan, Dublín, 1976, p. 86, nº 68.  
-PERTHUIS de, Françoise; MEYLAN, Vincent : Éventails, París, 1989, Hermé, p. 122.",Vegetal motif
http://data.silknow.org/object/6f9e9f94-dd94-3b48-9751-01380e49c1fa,cer,Edad Contemporánea,Floral motif
http://data.silknow.org/object/e6d8d650-5205-35a2-b62b-3fa254d4f70a,cer,Edad Moderna,Vegetal motif
http://data.silknow.org/object/1ef62c92-5434-3f8a-b4e7-d563510fde91,cer,Dinastía Qing,Floral motif
http://data.silknow.org/object/e6e45328-0f36-3b38-8cc6-904180104273,cer,Edad Moderna,Geometrical motif
http://data.silknow.org/object/6fc81b6e-3645-3911-b0f4-a6b34f0f736f,cer,Edad Moderna,Vegetal motif
http://data.silknow.org/object/1eafd074-ccd8-3f23-9733-b99b52be94ba,cer,Edad Moderna,Floral motif
http://data.silknow.org/object/70096454-b802-3bc3-82ee-fc4d2cff3a2e,cer,Edad Moderna,Vegetal motif
http://data.silknow.org/object/a76c554a-2283-3cb8-8cf2-f699cc941c22,cer,Edad Moderna,Vegetal motif
http://data.silknow.org/object/7694f936-c46b-3333-a928-5b4f06f55b1d,cer,Edad Moderna,Vegetal motif
http://data.silknow.org/object/a79421ce-9c70-371d-8523-c13f98030df4,cer,Edad Moderna,Vegetal motif
http://data.silknow.org/object/611dcbca-3a4a-350e-9328-31f1109904fd,cer,Edad Moderna,Vegetal motif
http://data.silknow.org/object/c4b13903-4ed2-3b57-a61d-7b42860fc2f1,cer,Época Luis XV   Edad Moderna   Barroco,Floral motif
http://data.silknow.org/object/3f87cdc0-b0d1-3721-b49d-a8fa0d424078,cer,Edad Contemporánea [Dinastía Qing 1644 - 1911],Floral motif
http://data.silknow.org/object/b4eb47b4-df99-3854-bb72-c27648ef60c4,cer,Época Luis XIV   Edad Moderna   Barroco,Floral motif
http://data.silknow.org/object/c7cf4f78-50c1-36d3-84d5-815488604594,cer,Edad Moderna,Vegetal motif
http://data.silknow.org/object/52643fb3-4353-31d3-9786-7b4733b5f2ed,cer,Edad Contemporánea,Vegetal motif
http://data.silknow.org/object/b4174b9d-e368-34d3-a1cb-5296ff2721b5,cer,Edad Moderna,Floral motif
http://data.silknow.org/object/41f86146-5f0d-3e7c-88d8-9ac457a94190,cer,Edad Contemporánea,Floral motif
http://data.silknow.org/object/b3f66104-4a18-3f8c-8ef0-8bf07fcff582,cer,Edad Moderna,Vegetal motif
http://data.silknow.org/object/52fa6688-36f3-307e-bc87-0bd5afa577fc,cer,Edad Moderna,Vegetal motif
http://data.silknow.org/object/c89660e1-5778-35b4-ab88-e9ebdaa5c0a4,cer,Edad Moderna,Vegetal motif
http://data.silknow.org/object/540c3b7a-9bf8-30e5-963e-00e78022eb21,cer,Edad Moderna,Floral motif
http://data.silknow.org/object/b3351616-bd10-3b69-aa3a-cb6667a0107e,cer,Edad Moderna,Vegetal motif
http://data.silknow.org/object/3c1ba707-27aa-36e3-b50e-4aa0bcb2dc32,cer,Edad Moderna,Vegetal motif
http://data.silknow.org/object/3b7f4682-aa4e-35ff-914d-587f6a4636d6,cer,Edad Moderna,Vegetal motif
http://data.silknow.org/object/3e1127f3-d387-3f4b-90c1-0e23ea7cac44,cer,Edad Moderna,Vegetal motif
http://data.silknow.org/object/3b53a0d4-e2eb-3ca5-aad8-4041890c48bc,cer,Edad Moderna,Vegetal motif
http://data.silknow.org/object/424599ca-0184-325c-9994-87a5e2ae4014,cer,Edad Moderna,Vegetal motif
http://data.silknow.org/object/c2e9a78c-0a34-3d98-911c-92a08ea13725,cer,Edad Moderna,Floral motif
http://data.silknow.org/object/4a6b53b8-1789-3789-924f-3b9d64e13801,cer,Edad Moderna,Floral motif
http://data.silknow.org/object/bb6919ba-c3d3-39d5-83ed-1618e02fa231,cer,Edad Contemporánea [Época alfonsina],Floral motif
http://data.silknow.org/object/c02aa29d-9993-3d67-94fb-ce3adc111928,cer,Época Luis XV   Edad Moderna   Barroco,Floral motif
http://data.silknow.org/object/4cb7736e-96e4-33ca-b53d-edd9890a2668,cer,Edad Contemporánea,Floral motif
http://data.silknow.org/object/4cf493f7-25b7-3896-a6e8-8a7ff9aa00e1,cer,Edad Moderna,Vegetal motif
http://data.silknow.org/object/4cfcfb1a-8d95-318c-ba1f-f7d2c96d18b1,cer,Edad Contemporánea,Geometrical motif
http://data.silknow.org/object/c41227e7-fa50-3564-abc7-f97cb5711dcc,cer,Edad Moderna,Geometrical motif
http://data.silknow.org/object/465d67a0-4302-30df-bb7b-517bb9e536c4,cer,Edad Moderna,Vegetal motif
http://data.silknow.org/object/4d4de2e5-77a8-34d6-9c72-21797a8286b8,cer,Edad Moderna,Vegetal motif
http://data.silknow.org/object/c18af799-6977-3175-9c07-0fef306d4825,cer,Edad Contemporánea,Floral motif
http://data.silknow.org/object/b93dcc08-aa98-304e-8c8e-dea70ba982c3,cer,Edad Moderna,Vegetal motif
http://data.silknow.org/object/449f2f98-bd55-3f17-ae35-5e3ba4d8d038,cer,Edad Contemporánea   Modernismo,Floral motif
http://data.silknow.org/object/c29d5453-e2a1-324e-98e7-6d3bf68b8e16,cer,Edad Contemporánea,Floral motif
http://data.silknow.org/object/b8bfe633-5b6b-39eb-91a1-e26e8d4541ca,cer,Edad Moderna,Vegetal motif
http://data.silknow.org/object/b9497527-f3fc-3c04-8f5e-30599370aab7,cer,Edad Moderna,Vegetal motif
http://data.silknow.org/object/3b13c9b0-be67-3afd-8d96-0d042fecad48,cer,Edad Moderna,Vegetal motif
http://data.silknow.org/object/b28c030b-0796-3f6f-98d1-321fa553b3cb,cer,Edad Moderna,Vegetal motif
http://data.silknow.org/object/ca058ce2-daff-33c2-b36c-7bbedc822686,cer,Edad Moderna,Vegetal motif
http://data.silknow.org/object/ac48f463-44c6-39bb-b8cc-527867fcc84d,cer,Edad Moderna,Floral motif
http://data.silknow.org/object/3447f7ea-2f4e-300e-b4de-b9b7efca5556,cer,Edad Moderna,Floral motif
http://data.silknow.org/object/ac0a1dcd-423d-3e8e-baee-62a131211b1e,cer,Edad Moderna,Geometrical motif
http://data.silknow.org/object/d15a1a29-6afe-3ac6-a5e3-5bb00971abf1,cer,Edad Moderna,Vegetal motif
http://data.silknow.org/object/33c0ec32-57c3-3c02-a889-182c90680e78,cer,Edad Moderna,Vegetal motif
http://data.silknow.org/object/ab03514e-99ab-3bac-9f7a-f22c2700b575,cer,Edad Contemporánea,Floral motif
http://data.silknow.org/object/34c50acc-e6d5-3f24-bf7b-39968950da44,cer,Edad Moderna,Vegetal motif
http://data.silknow.org/object/aad6807b-8c7e-39ca-b591-05d38de10f74,cer,Edad Moderna,Vegetal motif
http://data.silknow.org/object/aa6597a8-a10d-3fe8-bc4f-6b3b5cb2693f,cer,Edad Contemporánea   Edad Moderna,Floral motif
http://data.silknow.org/object/aa44fc83-3251-396d-b598-98aa7e918e10,cer,Edad Moderna,Vegetal motif
http://data.silknow.org/object/d3bdbd6a-cedb-3392-bac0-2e2e009401ba,cer,Edad Moderna,Floral motif
http://data.silknow.org/object/5ebc588b-b517-3a36-a77f-9401c02cd75b,cer,Edad Contemporánea,Floral motif
http://data.silknow.org/object/d5210fdc-8ec5-31f4-95a0-9b44987a4b54,cer,Edad Moderna,Vegetal motif
http://data.silknow.org/object/d53fea86-be58-31a3-9dbc-f4650781407d,cer,Edad Moderna,Vegetal motif
http://data.silknow.org/object/3308418c-b5e0-3783-881e-471af3563d64,cer,Edad Contemporánea,Floral motif
http://data.silknow.org/object/3578b3de-6025-354e-9081-935009c65ad1,cer,Edad Contemporánea,Rhombus
http://data.silknow.org/object/aef12e05-30e2-3406-93ef-5a8401813f43,cer,Edad Moderna,Vegetal motif
http://data.silknow.org/object/af176b0b-14d5-3e04-8cec-9babf95f279c,cer,Edad Moderna,Geometrical motif
http://data.silknow.org/object/b270d55f-da9b-3871-9ce3-a2b92359d1c1,cer,Edad Contemporánea,Geometrical motif
http://data.silknow.org/object/b26b96d2-d2bb-3a4c-8f15-cc1e00c3ecc9,cer,Edad Moderna,Vegetal motif
http://data.silknow.org/object/54b0e0bf-f502-3640-bd24-45e82951a908,cer,Edad Moderna,Vegetal motif
http://data.silknow.org/object/caecf31a-946c-36ef-983a-cbf50aa6fb73,cer,Edad Moderna,Floral motif
http://data.silknow.org/object/5597bd2b-97e2-3d18-85a1-899652948d95,cer,Edad Moderna,Geometrical motif
http://data.silknow.org/object/b2253657-4501-3764-9c5f-8727fa18d5cf,cer,Edad Moderna,Geometrical motif
http://data.silknow.org/object/566880db-eecf-3b8d-ad68-098c3c3668d8,cer,Arte Asiático   Piezas chinas de exportación   Dinastía Qing [1644-1911],Vegetal motif
http://data.silknow.org/object/cc1d9ff9-30b7-3e36-ada5-4c09733982dc,cer,Edad Moderna,Floral motif
http://data.silknow.org/object/5689dcbe-760a-38ce-9f0f-3d2286b5f019,cer,Edad Moderna,Vegetal motif
http://data.silknow.org/object/b1d63025-b461-3020-86ef-72173e58e577,cer,Edad Contemporánea,Floral motif
http://data.silknow.org/object/3783e14e-7eb6-3fe6-bd89-ec45d7726dd1,cer,Edad Moderna,Floral motif
http://data.silknow.org/object/ce3cadef-4fba-3608-9056-4b683e9f4de3,cer,Edad Contemporánea,Floral motif
http://data.silknow.org/object/36975a2d-96a5-3647-b382-fa92f19f0f23,cer,Edad Moderna,Vegetal motif
http://data.silknow.org/object/af409228-6414-32b0-acbc-02c92f1467b8,cer,Edad Contemporánea,Vegetal motif
http://data.silknow.org/object/36561c8f-4773-3c47-80df-784453477ca1,cer,Edad Moderna,Geometrical motif
http://data.silknow.org/object/d6072d1c-00c8-38dd-a183-01d0fd85db1f,cer,Edad Contemporánea,Vegetal motif
http://data.silknow.org/object/1676190c-530c-3143-a6f0-ecb17677249c,cer,Época Luis XIV   Edad Moderna   Barroco,Floral motif
http://data.silknow.org/object/263175c6-21f4-39ea-a4fe-bab82d8ab930,cer,Edad Moderna,Leaf
http://data.silknow.org/object/f4c27718-8087-3155-a172-7d4c0fce4b1c,cer,Edad Moderna,Vegetal motif
http://data.silknow.org/object/046d2394-662e-3f38-8c0d-23df4b05663f,cer,Edad Contemporánea,Bunch
http://data.silknow.org/object/7bcfc69b-b82e-3697-8cd0-ee64ad986137,cer,Edad Moderna,Vegetal motif
http://data.silknow.org/object/f692b097-6191-3f10-8456-58f62a6abab5,cer,Edad Moderna,Vegetal motif
http://data.silknow.org/object/f2262c93-6d78-3a20-9ac6-c0d415d800bc,cer,Edad Moderna,Floral motif
http://data.silknow.org/object/f69d289e-41af-3e10-8ec2-8c17dfb86247,cer,Edad Moderna   Barroco   Época Luis XIV,Vegetal motif
http://data.silknow.org/object/089bcab4-b8cd-334c-9636-7997d6dcf06d,cer,Edad Moderna,Vegetal motif
http://data.silknow.org/object/796caee2-5e8b-34c2-9d32-02611eb57349,cer,Edad Moderna,Bunch
http://data.silknow.org/object/11aff8a6-3d05-3b7b-84a2-325e1e8c5d4f,cer,Época Luis XIV   Edad Moderna   Barroco,Vegetal motif
http://data.silknow.org/object/11e951da-b78f-37be-9ca1-635cff202383,cer,Edad Moderna,Geometrical motif
http://data.silknow.org/object/929a48fa-ac77-3785-aec4-036199c8d533,cer,Edad Contemporánea,Vegetal motif
http://data.silknow.org/object/8fc341e5-10e9-375c-afc3-03d861ce9fe2,cer,Edad Moderna,Vegetal motif
http://data.silknow.org/object/12510d5f-4942-3008-a972-39348bb8fa34,cer,"Fragmento rectangular de seda azul (raso). Decoración a base de seda labrada en su color, que forma una red con elementos vegetales estilizados, incluidos unos dentro de otros.",Vegetal motif
http://data.silknow.org/object/1294f981-808a-312d-b656-2dbe3769fc35,cer,Época Luis XVI,Floral motif
http://data.silknow.org/object/896d747b-6245-3f6b-8549-9b6c4d76a07f,cer,Edad Moderna,Floral motif
http://data.silknow.org/object/f156f38c-72c3-3630-9d9a-65dee44e7bdf,cer,Edad Moderna,Vegetal motif
http://data.silknow.org/object/f72978ec-41d0-39d2-9ed6-30712f4a4ece,cer,Edad Moderna,Vegetal motif
http://data.silknow.org/object/93faadd0-728d-3647-b45e-af1348e775d5,cer,Edad Moderna,Vegetal motif
http://data.silknow.org/object/10026a94-2699-35b3-9270-5fa13ca677db,cer,Edad Moderna,Floral motif
http://data.silknow.org/object/038bad1a-d9c2-3f2b-9ba6-b3f028ca4f61,cer,Edad Moderna,Floral motif
http://data.silknow.org/object/79c728b7-4198-3b00-8ddb-b290d2c4959a,cer,Edad Moderna,Floral motif
http://data.silknow.org/object/0cd0e76c-ff07-3094-ac62-8da989e8caaf,cer,"Silla de brazos de tamaño reducido con acabado policromado de color azul-verdoso claro, con elementos decorativos pintados y dorados. El tapizado del respaldo es un fragmento de tejido de seda de color azul del siglo XVIII reutilizado.  
Estructura de bastidor de madera  con uniones a ranura y lengüeta con clavijas. El montante trasero inclinado ligeramente hacia atrás a la altura de la pata y del respaldo; alternancia de elementos prismáticos (pies y partes de unión) con elementos torneados en forma de balaustre, y remate torneado. Las patas frontales en cabriolé con pies ""club foot"". Chambrana en forma de ""H"" con travesaños torneados en forma de balaustre con las partes de unión prismáticas. Cintura de travesaños corridos de madera de conífera, que forman el bastidor del asiento de chasis, provisto de taquetes en los ángulos. Al frente, faldón con su canto inferior recortado y moldado, formando disposición simétrica de ""C´"" alrededor de una forma de mandorla central. El respaldo formado por dos travesaños entre los montantes, unidos con dos más montantes al interior, que forman el marco para el tapizado. Los travesaños están recortados en sus lados exteriores, con las esquinas redondeadas y el centro apuntado hacia fuera; el superior presenta remate de talla calada en forma de dos ""S"" tumbadas con ""C"" superpuestas, alrededor de un fragmento de palmeta central. Brazos cortos curvos hacia fuera terminados en volutas. El asiento tapizado con raso  de algodón de color azul-verdoso, que se utiliza también en el anverso del respaldo, cuyo frente está tapizado con un fragmento de tejido de seda de finales del siglo XVIII reutilizado. El claveteado cubierto por una cenefa de pasamanería con ovas encadenadas, de color azul claro, moderno. La silla está acabada con policromía de color azul-verdoso claro, que presenta motivos pintados a pincel en colores azul marino, azul claro, rosa, rojo, y verde. Elementos aislados con dorado a la purpurina, como los discos y elementos en forma de bola entre los torneados de balaustre, el borde inferior del faldón, la molduración del recuadro central del respaldo, y la palmeta del copete del respaldo.  
En cuanto a la decoración, entre los elementos aislados pintados, se encuentran sendas aves exóticas en los elementos prismáticos superiores de los montantes del respaldo, ramilletes con aves exóticos en la parte superior de las patas, y ramilletes de flores en los elementos prismáticos inferiores del respaldo, en el apoyo de los brazos, en los elementos torneados de balaustre, en el faldón frontal y el travesaño central de la chambrana.",Floral motif
http://data.silknow.org/object/f5405d91-fb32-3033-ac3d-a7a3594ebff5,cer,Edad Contemporánea,Vegetal motif
http://data.silknow.org/object/fb5b2607-516d-3e1d-a303-4937d6aec33f,cer,Edad Moderna,Vegetal motif
http://data.silknow.org/object/826687dd-7d28-3730-966b-bb8e8cca3e6d,cer,Edad Moderna,Vegetal motif
http://data.silknow.org/object/906f4796-5b9f-35bd-b33e-e5be503a13d5,cer,Edad Contemporánea,Floral motif
http://data.silknow.org/object/05bfeab9-7406-3848-a3a1-6db22d7f1b71,cer,Edad Moderna,Vegetal motif
http://data.silknow.org/object/82eb7488-e67c-3bdc-8cd4-9caadb341bbd,cer,Edad Moderna,Vegetal motif
http://data.silknow.org/object/817133a2-a555-3c27-aa04-9898607f6ff1,cer,Edad Moderna,Vegetal motif
http://data.silknow.org/object/816c153a-3fa6-3d46-974b-3d2a8f3b0c9c,cer,Edad Moderna,Vegetal motif
http://data.silknow.org/object/7aac690d-22fd-31ec-bd18-54885341e41c,cer,Edad Moderna,Vegetal motif
http://data.silknow.org/object/0f3a40b6-ad41-3739-9928-79f8e75ce438,cer,Edad Moderna,Vegetal motif
http://data.silknow.org/object/0f3b6dd3-7ae5-39c9-bd3a-bb9dae6efed5,cer,Edad Contemporánea,Vegetal motif
http://data.silknow.org/object/90427c5c-9898-3cdb-8c96-393d616557c4,cer,Modernismo   Edad Contemporánea,Floral motif
http://data.silknow.org/object/f6116e87-a4dd-3c19-955b-d4d7cdb5debe,cer,Edad Moderna,Vegetal motif
http://data.silknow.org/object/fc7e5aa8-7d6b-3ac3-a679-48f68b673604,cer,Edad Contemporánea,Geometrical motif
http://data.silknow.org/object/835f0fd6-5d25-37e6-9b92-4dcc5f913992,cer,Edad Moderna,Floral motif
http://data.silknow.org/object/0f6cb805-2cf0-3ec2-af45-06596de3831e,cer,Edad Moderna,Vegetal motif
http://data.silknow.org/object/06e8e888-12c6-3abc-af6d-6fa48b1565aa,cer,Edad Moderna,Geometrical motif
http://data.silknow.org/object/84770ac6-0bdd-3d6f-ab79-f05d56a8d0cf,cer,Edad Moderna,Floral motif
http://data.silknow.org/object/08ead7bc-cc87-3556-9b45-ecff42cd6af2,cer,Edad Moderna,Vegetal motif
http://data.silknow.org/object/7c4d01f4-19f5-3d90-8503-06892f128344,cer,Edad Contemporánea,Floral motif
http://data.silknow.org/object/0d698a24-5d93-38b3-b860-20543693320b,cer,Abanico plegable. País doble. Varillaje 14+2 de nácar negro. Clavillo rematado en strass y engastado en caja de metal con falsas garras.,Floral motif
http://data.silknow.org/object/88886596-c48b-3e1e-9357-620e7656338c,cer,Edad Moderna,Vegetal motif
http://data.silknow.org/object/8910b16b-860b-304a-ab85-891808c08a1e,cer,Edad Moderna,Geometrical motif
http://data.silknow.org/object/0be5c590-c2b5-348a-86a2-3b26a36e72dc,cer,Barroco   Época Luis XIV   Edad Moderna,Floral motif
http://data.silknow.org/object/0954b161-ae5f-3781-bc06-f1f64005feb5,cer,Edad Moderna,Floral motif
http://data.silknow.org/object/0182aed7-710e-3183-afd9-bc4f861058a2,cer,Edad Moderna,Floral motif
http://data.silknow.org/object/f79e376b-6c8c-351f-b626-2e588e726082,cer,Barroco   Época Luis XV   Edad Moderna,Floral motif
http://data.silknow.org/object/77a23146-5c43-3511-ab55-012a2ead114c,cer,Edad Moderna,Vegetal motif
http://data.silknow.org/object/8ea86027-0d23-39b7-9c75-471da397988c,cer,Dinastía Qing,Floral motif
http://data.silknow.org/object/ff0dbacb-196e-3efc-a189-d38f8168c767,cer,Edad Moderna,Vegetal motif
http://data.silknow.org/object/ef539f69-7412-35bf-8fa1-5e13275c2154,cer,Edad Moderna,Vegetal motif
http://data.silknow.org/object/89248753-61cb-398c-ba4f-3bdd2e2f70cc,cer,Edad Contemporánea,Vegetal motif
http://data.silknow.org/object/857b5354-be5b-3c7b-9b5b-c48bf0da602c,cer,Edad Contemporánea,Floral motif
http://data.silknow.org/object/94952ca1-ad76-33a6-bc63-d8aeda3dd9ad,cer,Edad Moderna   Renacimiento,Vegetal motif
http://data.silknow.org/object/7e97783c-0cdc-3e11-9748-b02d6e6d2b15,cer,Edad Moderna,Floral motif
