"obj","museum","text","technique_group"
"http://data.silknow.org/object/b9f89b8f-e13d-382f-b071-936d6bf3ee56","http://data.silknow.org/graph/vam","<b>Object Type</b><br>This petticoat was made for a doll, known as Lady Clapham, that is thought to have belonged to the Cockerell family, descendants of the diarist Samuel Pepys (1633-1703). The daughter of Pepys's nephew John Jackson (the son of his sister Pauline) married a Cockerell, who had a family home in Clapham, south London.<br><br><b>Designs & Designing</b><br>Lady Clapham offers a fine example of both formal and informal dress for a wealthy woman in the 1690s (Museum nos. T.846&A to Y-1974).  Her formal outfit includes a mantua (gown) and petticoat, while her informal dress is represented by the nightgown (a dressing gown rather than a garment worn to bed) and petticoat. Accessories such as the stockings, cap and chemise (a body garment) are very valuable since very few items from such an early period survive in museum collections.  Equally important is the demonstration of how these clothes were worn together.<br><br><b>Ownership & Use</b><br>Dolls were widely produced in the 17th century, although very few survive, due to the wear and tear they usually undergo. The high quality of Lady Clapham and her clothes indicates that she would have been expensive. There is little evidence of use, which suggests that she was admired by adults rather than played with by children.","Damask"
"http://data.silknow.org/object/b9f89b8f-e13d-382f-b071-936d6bf3ee56","http://data.silknow.org/graph/vam","Doll's petticoat, London, 1690-1700 of drawloom-woven satin, Italian or French c1680.","Damask"
"http://data.silknow.org/object/b9f89b8f-e13d-382f-b071-936d6bf3ee56","http://data.silknow.org/graph/vam","Doll's petticoat of French or Italiansalmon pink silk satin with a floral pattern of purple, pale blue, emerald green, lime green, orange and deep pink. The petticoat is gathered at the waist and trimmed at the top with ivory taffeta, and at the bottom with Chinese blue silk damask. The petticoat is pleated from a narrow centre front panel to the back where it fastens.","Damask"
"http://data.silknow.org/object/91db8f77-d567-3bb9-b748-3928e6d56dd8","http://data.silknow.org/graph/mfa","A border;  the design of rampant horses face to face and separated by trees is woven with white linen and red silk.  Like 83.246.","Damask"
"http://data.silknow.org/object/e483691e-c1c3-3a2d-a0d2-672808476e65","http://data.silknow.org/graph/mfa","The ground and the design of an ogival frame-work of stems and heart-shaped leaves enclosing a cone-like device are both of red silk.","Damask"
"http://data.silknow.org/object/2d053d4c-cce3-3c7f-8b7a-56abf0de98f6","http://data.silknow.org/graph/vam","Chasuble of silk damask, embroidered in Piedmont, Italy, ca. 1740, with silk damask ground woven in France, 1730-1734, and silk lining designed by John Ninian Comper and woven by M. Perkins & Sons Ltd., England, ca. 1890","Damask"
"http://data.silknow.org/object/2d053d4c-cce3-3c7f-8b7a-56abf0de98f6","http://data.silknow.org/graph/vam","Chasuble of pale blue silk damask ground. Embroidered with two types of silver gilt thread and with silver gilt strip, spangles and metal ornaments inlaid and couched work, partially raised. 

Lined with silk, fancy twill weave. The chasuble is cut with a long straight-edged back and a fiddle-back front. False orphreys are defined by lines of angular scrolls and shell shapes. A Rococo pattern of flowers, angular motifs and shells covers the entire ground and is worked across the orphrey lines.","Damask"
"http://data.silknow.org/object/33111be4-6fe3-3615-8431-b73475a5e349","http://data.silknow.org/graph/vam","Silk damask fragment, with ogival lattice pattern of cream lobed medallions containing red triple-dots and tiger stripes, reserved against red ground, probably Bursa, Ottoman Turkey, 1550-1600","Damask"
"http://data.silknow.org/object/33111be4-6fe3-3615-8431-b73475a5e349","http://data.silknow.org/graph/vam","Silk damask fragment, with ogival lattice pattern of cream lobed medallions containing crimson red triple-dots and tiger stripes, reserved against red ground. The spots and stripes are stylised representations of leopard and tiger skins, and may be the pattern referred to as pelenk (meaning leopard) in Ottoman sources.","Damask"
"http://data.silknow.org/object/33111be4-6fe3-3615-8431-b73475a5e349","http://data.silknow.org/graph/vam","Jameel Gallery 

Animal Pelt Designs
Pairs of wavy lines and groups of three large dots represent the pelts of the striped tiger and spotted leopard. In the Islamic world, the designs acquired powerful associations. The Iranian hero Rustam, for example, is usually depicted wearing a tiger-skin coat. 

By 1500, these designs were popular on Ottoman Turkish textiles, and were often combined. They soon appeared in other media, such as tilework. 

The triple-dot design has been confused with the Buddhist ‘precious jewel’ motif (Sanskrit cintamani), which is sometimes shown in groups of three. But there is no connection.

4 Silk Fragment
Turkey, probably Bursa 
1550–1600
Silk damask 
Museum no. 1071-1900
 [20/09/2012]","Damask"
"http://data.silknow.org/object/50ed4401-fb1d-33ac-9553-28d5a140fc5b","http://data.silknow.org/graph/vam","Three lengths of green silk damask sewn together to form an ogival pattern of scrolls and compartments containing crowns, stars and plants.","Damask"
"http://data.silknow.org/object/50ed4401-fb1d-33ac-9553-28d5a140fc5b","http://data.silknow.org/graph/vam","brocaded damask, 1600s, Italian; Lion, staff, star, bird, mitre, sword, gold white; One selvedge; Pieced","Damask"
"http://data.silknow.org/object/7245f882-8e66-36e1-b5a8-5be1fa7b6f88","http://data.silknow.org/graph/vam","Purple silk damask woven with an ogival pattern of scrolls and compartments containing crowns and plants.","Damask"
"http://data.silknow.org/object/7245f882-8e66-36e1-b5a8-5be1fa7b6f88","http://data.silknow.org/graph/vam","damask, 1550-1599, Italian; Floral motifs, crowns, purple","Damask"
"http://data.silknow.org/object/b918334a-5262-3daf-841e-bd2f0fff86bc","http://data.silknow.org/graph/vam","The interest in this chair lies not just in its fashionable Rococo appearance, but in its later use as a prop by the artist Richard Cosway (1742-1821).  It was probably made in the 1750s, when such chairs were the height of fashion.  Cosway probably bought the chair second-hand in about 1770. He used the chair in several paintings. 

The chair was used as a prop for the painting 'Charles Townley with a group of connoisseurs', 1771-1775, now in Towneley Hall Art Gallery and Museums, Burnely.

A sitter in another Cosway portrait showing the chair is Elizabeth - or Eliza - Draper (1744-1778), best known for her friendship with the British author Laurence Sterne (1713-1768). Mrs Draper lived in India for most of her life, and met Sterne in 1767, when she was visiting England. Sterne mentioned Mrs Draper in ‘A Sentimental Journey through France and Italy’ published in 1768.  He also wrote a ‘Journal to Eliza’ which was published long after his death.  Mrs Draper again visited England in the mid-1770s, when Cosway painted her sitting in this chair. 

The chair has been covered in modern silk damask (2001), copying the upholstery which is visible in Draper portrait. The stuffing gives rounded profiles to the seat, back and arms.

A pencil drawing in the V&amp;A collection (Museum no.2848:149) by Matthias Lock (ca. 1710-1765) appears to be the design for this chair. Lock, as well as designing and making his own furniture, also supplied some of the furniture designs for Thomas Chippendale's book ‘The Gentleman and Cabinet-Maker's Director’, published in 1754.","Damask"
"http://data.silknow.org/object/b918334a-5262-3daf-841e-bd2f0fff86bc","http://data.silknow.org/graph/vam","Cosway Sitter's Chair, lime and pine wood, with modern silk damask upholstery, Matthias Lock, England, ca.1755","Damask"
"http://data.silknow.org/object/b918334a-5262-3daf-841e-bd2f0fff86bc","http://data.silknow.org/graph/vam","ARMCHAIR
From the studio of Richard Cosway
About 1755
This chair appears in several portraits painted by Richard Cosway (1742-1821).  It epitomises the Rococo style in English furniture.  It matches an undated drawing by the carver and designer Matthias Lock. The outlines of the chair are entirely composed of curves and the legs show the fashionable, curving 'cabriole' form with naturalistically carved paw feet.
Lime and pine, carved and gilded, modern silk damask upholstery
Designed and made in London by Matthias Lock (born in London, about 1710, died there in 1765)
Bought with the aid of funds from the Brigadier Clark Bequest
Museum no. W.1-1973 [01/09/2001]
ARMCHAIR 
ENGLISH; about 1760
Carved and gilt wood

Designed and carved by Matthias Lock (d.1765).  This chair was at one time in the possession of the artist Richard Cosway (d.1821) and appears in three of his portraits. [pre October 2000]
This chair appears in a portrait attributed to Richard Cosway, of Elizabeth Draper (1744-1778), better known as Stern's 'Immortal Eliza'. It is one of the finest known examples of the type known as 'French chairs', designs for which were published in Chippendale's <font -u>Gentleman and Cabinetmaker's Director</font>. [pre 1980]
A highly important carved and gilt-wood rococo open armhair of asymtetrical form; the cabriole legs with hary paw feet in front and volutes at the rear, the cartouche shaped back, arms and seat rails excellently carved with acanthus scrolls, C scrolls and flame ornaments.  English, circa 1760
Note:
This chair is stylistically very close to some of the so-called 'French Chairs' in Chippendale's 'Director' drawing book.  The carver, in this case, has used limewood for the back and arms and pine for the legs and seat rails.  The extremely high quality of the carving and the subtlety and sophistication of the design certainly does not preclude a possible attribution to the workshop of Thomas Chippendale.  There is, however, no positive evidence to support this. [pre 1990]","Damask"
"http://data.silknow.org/object/b918334a-5262-3daf-841e-bd2f0fff86bc","http://data.silknow.org/graph/vam","Carved and gilded rococo armchair in the style of the 'French elbow chair' of the 1750s and is upholstered in red damask.  The serpentine frame has open-work carving decorated with C and S scrolls, scrolling acanthus leaves, flowers, husks, and fish-scale ornaments.  The front cabriole legs terminate in hairy paw feet and balls and the back legs in volutes.  The upholstery of the back and seat is tufted.  The upholstery is nailed to the arms and seat, but at the back has first been screwed into place.","Damask"
"http://data.silknow.org/object/37c99ede-54e4-3e6f-9ea2-32ad60ed7a79","http://data.silknow.org/graph/vam","English chair, c.1755-70, carved mahogany, after a design by Thomas Chippendale. Renewed top cover in green silk damask. One of a set of six, W.62 to 67-1940.","Damask"
"http://data.silknow.org/object/37c99ede-54e4-3e6f-9ea2-32ad60ed7a79","http://data.silknow.org/graph/vam","Side chairs were designed for dining or playing at cards. When not in use, they were placed against the wall, where the elaborate backs created a decorative effect.

The back of this chair is inspired by a design in Thomas Chippendale's The Gentleman and Cabinet-Maker's Director (Plate XII, 1754 and 1755 editions, Plate XIII, repeated in Plate XIV, 3rd edition, 1762).  The 'pedestal' or shoe for the back splat of one of this set of six chairs (W.62-1940) is inscribed in pencil '6 pedistals for Chipendels backs'.  It is likely that the maker was simply following Chippendale's published designs, rather than working for the firm.  The quality of the carving is not good enough for the chairs to have been made by the Chippendale firm.

Many versions were made by furniture makers throughout Britain and overseas, in a wide range of qualities. Without evidence from bills and inventories it is impossible to date such chairs closely. We know that workshops were producing chairs of this pattern more than 30 years after the 'Director' was published. When chairs were made following Director patterns, as in this example, it is only the back that is copied from the published plate. The seat and legs tend to be treated much more conventionally.

Chippendale's notes to the plate recommend that the design should be carefully drawn to scale before carving. He indicates that the fabric used to cover such chairs usually matches the window curtains. The height of the chair back should never be more than 22 inches (56 centimetres) above that of the seat. The mahogany would have been imported from the West Indies.

This object is on loan to Sewerby Hall.","Damask"
"http://data.silknow.org/object/37c99ede-54e4-3e6f-9ea2-32ad60ed7a79","http://data.silknow.org/graph/vam","Carved mahogany. Symmetrically wavy top-rail with rococo detail carved in shallow relief. Pierced splat with inward facing scrolls, shallow relief carved acanthus leaves. Plain square front and back legs and four rectangular stretchers. Inner legs are chamfered. Tapering solid wood uprights reeded in front. Serpentine-fronted seat. Replacement seat top cover in green silk damask, and trimmed with braid. 

The front and side seat rails have been replaced, in birch(?), probably in 1876 when the chairs were restored by Hancock of Stratford-on-Avon (and when the inscription was found under the shoe of one chair in this set - W.62-1940).","Damask"
"http://data.silknow.org/object/f0457534-a0be-3a91-b751-37471828f27a","http://data.silknow.org/graph/vam","Damask, woven in coloured silks on a satin ground. Repeating design of lobed lozenge-shaped compartments formed by white leaves, and enclosing floral and small devices geometrically arranged in green and yellow on a red ground.","Damask"
"http://data.silknow.org/object/f0457534-a0be-3a91-b751-37471828f27a","http://data.silknow.org/graph/vam","woven silk, 1400s, Hispano-Moresque; Lampas, stylised foliage","Damask"
"http://data.silknow.org/object/f0457534-a0be-3a91-b751-37471828f27a","http://data.silknow.org/graph/vam","Formerly a maniple.

Samples of coloured threads from this object have been taken and are being analysed as part of a collaboration between the V&A and the Spanish Research project ""Caracterización de als producciones textiles de la Antigüedad Tardía y Edad Media temprana: tejidos coptos, sasánidas, bizantinos e hispanomusulmanes en las colecciones públicas españolas"" (""Characterization of Late Antique and Early Medieval textile production: Coptic, Sasanian, Byzantine and Spanish Muslim textiles in Spanish national collections"") (HAR2008-04161) directed by Dr Laura Rodríguez Peinado, Universidad Complutense de Madrid, Dpt. de Historia del Arte I (Medieval).","Damask"
"http://data.silknow.org/object/b27a5c3c-40e7-393a-8fa9-eff1cce23652","http://data.silknow.org/graph/vam","Silk damask valance, possibly made in Italy or France, 1730-1770","Damask"
"http://data.silknow.org/object/b27a5c3c-40e7-393a-8fa9-eff1cce23652","http://data.silknow.org/graph/vam","Silk damask valance in green with large stylised leaf shapes. Edged with applied green silk braid, and backed with a lining of course linen to which is sewn, on the bottom half only, a plain green silk lining. The linen is also edged with another strip of linen.","Damask"
"http://data.silknow.org/object/833a2621-50a7-3658-97cf-ffc3af0f90e5","http://data.silknow.org/graph/vam","Silk damask valance, possibly made in France or Italy, 1730-1770","Damask"
"http://data.silknow.org/object/833a2621-50a7-3658-97cf-ffc3af0f90e5","http://data.silknow.org/graph/vam","Silk damask valance in green with a pattern of large stylised leaves. Edged with a narrow cream silk woven braid at the top, with a short fringe, and at the bottom is a long fringe (4 inches). Applied wide cream silk ribbon with diamond shapes forms a pattern following contours of scallops with swirling curves. Lining of cream silk. Label attached with 'J. H. INC.'.","Damask"
"http://data.silknow.org/object/e307ff2c-fb95-341d-941b-55f0d55b9d51","http://data.silknow.org/graph/vam","Valance of yellow silk damask with patterns of stylised, curved and geometric shapes. Applied cut silk velvet ribbon with two bands which follow the contours of the scalloped edges. Woven yellow silk braid with fringe at the bottom. Lining of yellow and white striped ribbed silk with a selvedge at the top. The braid at the top edge is missing. Label attached with '30511B' written on it.","Damask"
"http://data.silknow.org/object/e307ff2c-fb95-341d-941b-55f0d55b9d51","http://data.silknow.org/graph/vam","Valance of silk damask, made in France, ca. 1860-1885.","Damask"
"http://data.silknow.org/object/543c653c-d2bf-339a-a60d-fd8c3935a384","http://data.silknow.org/graph/vam","Burse of embroidered silk damask.","Damask"
"http://data.silknow.org/object/543c653c-d2bf-339a-a60d-fd8c3935a384","http://data.silknow.org/graph/vam","Burse of embroidered silk damask, possibly made in Spain or Great Britain, 1600-1699","Damask"
"http://data.silknow.org/object/632b542e-9c26-33e3-a34a-311b6038495f","http://data.silknow.org/graph/vam","Samples of coloured threads from this object have been taken and are being analysed as part of a collaboration between the V&A and the Spanish Research project ""Caracterización de als producciones textiles de la Antigüedad Tardía y Edad Media temprana: tejidos coptos, sasánidas, bizantinos e hispanomusulmanes en las colecciones públicas españolas"" (""Characterization of Late Antique and Early Medieval textile production: Coptic, Sasanian, Byzantine and Spanish Muslim textiles in Spanish national collections"") (HAR2008-04161) directed by Dr Laura Rodríguez Peinado, Universidad Complutense de Madrid, Dpt. de Historia del Arte I (Medieval).","Damask"
"http://data.silknow.org/object/632b542e-9c26-33e3-a34a-311b6038495f","http://data.silknow.org/graph/vam","Middle East, Textile. Silk lampas with a geometric pattern, south-east Spain (perhaps Granada), 1300-1400.","Damask"
"http://data.silknow.org/object/632b542e-9c26-33e3-a34a-311b6038495f","http://data.silknow.org/graph/vam","Silk Damask. Rows of cross-shaped compartments and star devices ornamented with  geometrical patterns and connected by straight lines, in bright colours on a crimson ground.","Damask"
"http://data.silknow.org/object/632b542e-9c26-33e3-a34a-311b6038495f","http://data.silknow.org/graph/vam","SILK TISSUE
Twill ground; tabby binding for the pattern.
Hispano-Moresque: 15th century. []","Damask"
"http://data.silknow.org/object/3e97ca58-5ca5-366f-92b0-fa2dab8bb9c2","http://data.silknow.org/graph/vam","Furnishing fabric of silk damask, made in England, 1830-1850","Damask"
"http://data.silknow.org/object/3e97ca58-5ca5-366f-92b0-fa2dab8bb9c2","http://data.silknow.org/graph/vam","Furnishing fabric of silk damask. Apricot silk damask with a large repeating pattern of baskets with a trellis work pattern containing flowers enclosed in compartments formed of swags and tassels.","Damask"
"http://data.silknow.org/object/f8087042-b7f7-3a2a-89f6-18ad2f3acb4f","http://data.silknow.org/graph/met","This piece is from a large set of at least eight side chairs, four settees, four stools, and two side tables formerly attributed to James Moore (ca. 1670–1726) and said to have been made for Stowe, Buckinghamshire, a provenance now questioned.","Damask"
"http://data.silknow.org/object/fcf6a0bd-e872-338a-a4ee-46cfb0a230ba","http://data.silknow.org/graph/met","In the style of Daniel Marot, this bed was made for Thomas, Baron Coningsby (1656–1729), for Hampton Court, Herefordshire, where it remained until 1925. The curtains, counterpane, headcloth, and some of the trims are modern copies of the originals.","Damask"
"http://data.silknow.org/object/3ccec48f-21ad-3ace-a41c-6b73fea5c36f","http://data.silknow.org/graph/met","Like the nearby crimson example, this is a damask. Its subtle pattern was achieved by contrasting the shiny warp face with the matte weft face of the same weave, a technique that European weavers learned by studying imported Chinese silks. The motif’s midsize scale renders this design versatile enough to be used for furnishings, wall coverings, or dress fabric. This green silk damask was displayed in European Textiles and Costume Figures, on view at the Staten Island Institute of Arts and Sciences (visible at center bottom in the photograph of 1938), and at Walton High School (visible at right in the photograph of February 9, 1939).[Elizabeth Cleland, 2017]","Damask"
"http://data.silknow.org/object/6a0cc8a3-73b0-37b5-a024-9aff375dc828","http://data.silknow.org/graph/met","A symbol of exoticism and power, the Asian elephant (identified by its small ears) shares the visual space of this finely patterned silk satin damask with a European double-headed crowned eagle beneath a stylized, oval-shaped lotus.¹ The elephant is shown with multiple tusks, three on one side and one peeking out on the other. As such, the animal seen here likely represents the Buddhist six-tusked elephant described in a fifth-century Chinese translation of a sutra as being resplendent and white and having lotuses, jade maidens, and other symbolic figures at the end of each tusk.²Elephants have a long history in China. Given as tribute to the emperor by local rulers, particularly from neighboring Southeast Asian regions where they were raised, elephants were also presented as diplomatic gifts to important foreign kings. Apart from their use as work animals and army transport, they were sometimes tamed to provide entertainment in times of leisure, beloved by the royal courts. In sixteenth-century Europe, elephants held a similar fascination for royals and commoners alike, and they appear in the works of such artists as Durer and Raphael. Shipped by boat from Ceylon to Lisbon, elephants were offered as gifts of the Portuguese kings to the courts of Spain, Austria, France, and England. In 1514, Manuel I of Portugal gave a white elephant (the famous ""Hanno"" known through Raphael's drawings) to Pope Leo X.  An  elephant given by the court of Lisbon to Philip II of Spain in 1581 was subsequently passed along to Henry IV of France.  A year later Henry, in turn, gve it to Queen Elizabeth of England, a brillia;nt ""re-gifting"" of an asset deemed too expensive to maintain.³ Here the combination of Buddhist symbols and Habsburg eagles produces a composite message of a religious and political nature that juxtaposes the two cultures of Asia and Europe.  We do not know how long this long-preserved length of fabric was originally used, but its delicate quality indicates that it may have been part of a garment or hanging.⁴Woven in China and likely exported through the port of Macau, this textile's blend of Asian and European taste and style was intended for a foreign market that may not have understood the Buddhist elements but nonetheless would have appreciated the fine weaving and exotic designs.[Melinda Watt, adapted from Interwoven Globe, The Worldwide Textile Trade, 1500-1800/ edited by Amelia Peck; New York: Metropolitan Museum of Art; New Haven: distributed by Yale University Press, 2013]1. The textile is composed of a five-harness satin damask, with a blue warp and yellow weft. The blue color is presumably indigo, while the yellow dye was made from the Asian pagoda tree (Sophora japonica). Dye analysis was conducted by Nobuko Shibayama in the Department of Scientific Research, Metropolitan Museum, with High Performance Liquid Chromatography-Photo Diode Array (HPLC-PDA). 2. “The creature is colossal . . . and is whiter than the snows of the Himalayas. At the ends of his six tusks are six bathing tanks, in each of which grow fourteen lotuses. On each open blossom is a ‘jade maiden’ fairer than the damsels of Paradise, in whose hands are five spontaneously created lutes; each lute is accompanied by 500 other musical instruments, and 500 jewel-colored birds.” Guan Puxian pu sa xing fa jing (Sutra on the Practice of Visualizing the Bodhisattva Samantabhadra), in Soper, “Literary Evidence for Early Buddhist Art in China,” p. 223. 3. See Bedini, The Pope’s Elephant, Gschwend and Bellet, The Story of Suleyman, and Lach, “The Elephant,” pp. 152 ? 58. 4. The panel comprises two widths of cloth seamed together: identical patterns that are somewhat mismatched at the join. A fragment of the white selvage with a blue stripe is preserved along the seam in two areas (visible at the back). Digby, “Some Silks Woven under Portuguese Influence in the Far East,” pp. 55 ? 56 and n. 11, notes that several Asian damasks from Macau have a white twill selvage with a stripe and that the structure of this selvage is distinct from other silks thought to be from Macau; the elephant silk conforms to the technical features of that group. Since we have little information as to the exact provenance of these textiles, technical features such as these can be important for identifying the potential locale of their production.","Damask"
"http://data.silknow.org/object/66bc2b6f-0f08-34e1-aa09-5233b3447268","http://data.silknow.org/graph/met","The embroidered portions of this cloth were probably once part of a large marriage bedcover made in China for export. Later, the precious bedcover was cut up, and portions were pieced together with a delicate quilted European floral silk to create the panel as it appears today.¹ Its relatively small size indicates that it may have served as a christening or bearing cloth for a child being carried to the baptismal font for christening.²  At the very center of the textile are three bands from the original coverlet, one with a roundel containing a scene of a man and a woman flanking a tree, perhaps inspired by traditional depictions of Adam and Eve. The blossoming tree grows from a large container decorated with a continuous pattern of hexagons, a Chinese design suggesting longevity, and on the tree is a bleeding heart pierced with arrows, a secular symbol referring to love and devotion in Renaissance Europe.³ The dress of the couple is generally consistent with that of late sixteenth to early seventeenth century Europe: the woman’s unstructured clothing is typical of the early seventeenth century, while the man’s hat conforms to late sixteenth-century examples.⁴ Their garments are overembroidered with repeating Chinese patterns, as if made to resemble Chinese silk damasks. The two other adjoining bands at the center of the panel were formerly one. If placed one directly above the other, they form a scene with a pair of ducks in a lotus pond. Although the lotus pond is an enduring theme in Chinese textiles, here the pattern shows a heightened emphasis on flower centers, common in Chinese export textiles, and another type of duck has been substituted for the pair of egrets or mandarin ducks more frequently found in a traditional Chinese image. Another part of the original coverlet was retained as the embroidered border of the present panel; while its sides were heavily pieced together, the ninety-degree corners were untouched in the piecing process, indicating that it served as a border in the original coverlet as well. The delicate, light peach-colored European textile chosen to surround the exotic portions of the cloth has a floral pattern typical of the last decades of the seventeenth century.⁵ The panel is fully lined in a white monochrome woven silk with a small floral pattern on a continuous fretwork background likely woven in China. Cloth of this type, termed rinzu, was exported from China to Japan in large quantities during the seventeenth century to be used as the foundation fabric of luxurious dyed and embroidered Japanese kimonos, until the Japanese started producing it themselves in the mid-Edo period, starting in the 1680s.⁶[Melinda Watt, adapted from Interwoven Globe, The Worldwide Textile Trade, 1500-1800/ edited by Amelia Peck; New York: Metropolitan Museum of Art; New Haven: distributed by Yale University Press, 2013]1. Chinese embroidered textiles on white silk were frequently used or reused in elite contexts in Europe. See Cammann and Blomqvist, Spansk korkåpa av kinesiskt broderi/A Spanish Cope Made from a XVIIth Century Chinese Embroidery. Cammann associates white grounds with manufacture in Guangzhou.  2. For further discussion of bearing cloths, see Cora Ginsburg LLC, A Catalogue of Exquisite and Rare Works of Art . . . Winter 2011 ・ 2012, p. 6. 3. Bayer et al., Art and Love in Renaissance Italy, p. 62. 4. For similar hats and facial hair in the dress of many of the male figures in a tapestry of 1597 ? 99, see Surprise Attack on Calais, in Campbell et al., Tapestry in the Baroque: Threads of Splendor, p. 56. 5. See, for example, Metropolitan Museum, acc. nos. 09.50.1196 and 09.50.1581; see also a textile reproduced in Ribeiro, Fashion and Fiction, p. 253, fig. 160. 6. Gluckman and Takeda, When Art Became Fashion, p. 338. See also Ogasawara, Some to ori no kansho￣ kiso chishiki, pp. 243 ? 44. The lining may be a later addition.","Damask"
