text,Label
"Glass Virginal\n1604-20\n\nPrincely inventories occasionally mention furniture decorated with glass. This instrument was perhaps intended for display in an elaborate collection, but it was also designed to be played. It is the most ambitious surviving examle of glass decoraion, showing the variety of virtuoso effects that could be achieved on a miniature scale. The ducal workshops of Shloss Ambras, near Innsbruck, were a centre for the technique.\n\nAustria (Innsbruck) or Germany (Nuremberg)\n\nSoftwood, partly gilded glass, and silk; enamelled silvered plaques (two replaced with paper); stamped and gilded leather case\n\nMuseum no. 402-1872 [2015]\nVIRGINAL \nPossibly Austrian; c. 1600\nThe body and keys are covered with slips of enamelled copper, edged with coloured glass and the inside of the lid consists of 18 panels of coloured glass in high relief representing tales from Ovid's Metamorphoses. The instrument's range is forty-five notes, C/E - c3 and the jacks and quills largely original.  \n \nKeyboard Catalogue No.: 10 \n \nThere was a ""Musical instrument made all of glass, except the strings"" in the hall of Hampton Court, mentioned by Paul Hentzner, a German traveller in 1600. A few comtemporary European objects of about that date survive that were decorated in this way and probably under Venetian influence. There is a similar glass covered casket on display in Gallery 3, thought to have been made in Innsbruck.\n\n\n402-1872 [pre September 2000]",bird
"Front lacing stays and busk of pink watered silk, lined with linen and fully boned.  All the outside edges of the stays are bound with pink silk grosgrain ribbon.  The sleeves are made separately and laced into the armholes with pink silk ribbons and points of tinned iron.  There is a band of back-stitched embroidery at the neckline and armholes and a line of couched thread at the waist.  The separate busk is boned vertically and horizontally, at the top, and completely bound with pink silk grosgrain ribbon.",Ribbon
"British Galleries:\nFashionable dress for women in the 1660s required a smooth, flat-fronted, long torso (see photograph). Stays were essential to 'stay' or hold this shape. Salmon pink was a particularly fashionable colour. The luxurious silk, sleeves and front lacing suggest that this garment was made to be seen when informally dressed. [27/03/2003]",Ribbon
Pair of pockets of embroidered linen with silk thread and bound with silk ribbon. The embroidery pattern includes a yellow vermicelli ground and small floral motifs. Hand-sewn with linen thread.,Ribbon
"Pair of yellow silk pockets quilted with a diaper ground in the centre and scrolls around the edge, bound with yellow silk grosgrain ribbon with yellow silk taffeta ribbon. They are stitched to a linen waist tape. This pair of quilted yellow silk pockets is part of an ensemble with a matching waistcoat  (T.87-1978).",Ribbon
"Pair of pockets made of plain white silk taffeta, bound with white silk twill ribbon and with white silk taffeta ribbon. Hand-sewn.",Ribbon
"A pocket made of silk with a wide stripe of watered silk and a narrower one of twill.  It is embroidered with a pattern of leaves and flowers in green, brown, white and pink silk and bound with pink silk thread.  There is no tie.",Ribbon
"A pocket made of various materials. The front comprised red velvet embroidered with silver thread over parchment and spangles, red and gold foils in the shape of a heart encircling a double-headed eagle.  The back is made from a printed cotton of the 1840s.  Silk ribbon binds the edges and a chequered cotton ribbon forms the tie",Ribbon
"Pair of ladies' shoes of green leather uppers with pointy toes and v-shaped throat. Seamed quarters covered by cream coloured silk tape which also edges the opening. The vamp of the uppers have cut outs revealing tambour embroidered cream silk satin, in green, yellow, pale pink, pink and cream. The shoes are lined with linen and heels covered in white leather.",Ribbon
"Heart-shaped silver locket stamped with a figure of Cupid drawing his bow and with the motto 'noe heart more trve then mine to yov' stamped around the edge. The back is plain except for the maker's mark 'RA'. There is a silver loop at the top of the locket, through which a pale green silk ribbon is threaded (which may not be contemporary).",Ribbon
"British Galleries:\nMARTHA EDLIN'S TOYS AND JEWELLERY<br>\nMartha Edlin's silver toys and jewellery came to the Museum in her casket. Some are practical, such as the manicure set and the bodkin which was used for threading ribbons. She may have played with the tiny silver trenchers (plates), spoons and salts. The round locket and heart-shaped box are stamped with images of King Charles II. [27/03/2003]",Ribbon
"Girl's straw boater trimmed with a band, buckle and bow of blue silk ribbon.",Ribbon
"Girl's dress of mauve silk with a narrow white stripe in the weave, the bodice and sleeves lined with white cotton and the hem with undyed canvas.  The bodice has a square neck and puffed sleeves and is gauged just above the waist at front and back; the skirt is pleated into the waist and has two patch pockets at the front.  The hem is finished with a double frill of self fabric; the neck, sleeves, pockets and frills are edged with narrow black velvet ribbon.  The garment fastens at the back of the bodice with a black silk loop and matching covered button, and with four hooks and eyes.",Ribbon
"High-waisted dress of yellow silk, with ivory coloured silks billows out in four openings at the top of the sleeves; a long rectangular strip of ivory silk is stitched to the inside of the sleeve head and the excess gathered into pudds through the openings. Long sleeves narrow at wrists with double bands at the cuffs and trimmed with ivory silk satin frills, yellow silk crêpe, cream ribbon and cording. Trimming around lower hem of skirt of applied vandyked border of ivory silk.",Ribbon
"Silver frame for a badge, backed with engraved gold, in the form of an M surmounted by the Russian Imperial crown with a gold maltese cross. Attached to a blue ribbon of watered silk and a red ribbon with a silver medal commemorating Tsar Alexander III.",Ribbon
"Cream silk embroidered in a floral pattern with polychrome silks and couched silver thread. All edges, of latchets, tongue and throat with blue silk tape, also covering quarter seams. Latchets for ribbon-tying over peaked tongue. Louis heels covered in kid leather, leather welt and sole. Shoe is lined with fine canvas.",Ribbon
"Pair of shoes in ivory, green, grey and pink silk brocade with long latchets for buckle over tongue. Green silk ribbon / tape bind off all edges; latchets, throat, and also covers seams of quarters. Ivory leather welt and leather sole.",Ribbon
"Evening dress of mixed silk and wool gauze. With satin under check and over printed with floral sprays of red, pink, blue and green with the flounces and sleeves printed 'en disposition' with a pattern of horizontal stripes enclosing alternating panels, which contain larger floral sprays. The stripes are brown and beige in the plain panels, yellow in the floral.",Ribbon
Open-backed shoe known as a mule. It has a rounded toe and a heel covered in red leather.,Ribbon
"Collar of a dalmatic.  Crimson velvet with applied (appliqué) work of white and yellow satin, which has been tinted in parts with water-colour; edged with white and yellow couched silk cord, stitched down, to outline the various forms of the design.  This consists of a scrolled framework to a medallion in the centre, enclosing a shield, upon which are embroidered in close short stitches with red floss silk, the Five Wounds of the Crucifixion with drops of blood flowing from them.  On each side of the centre device is a foliated scroll terminating in a cornucopia.  There are tying strings of silk ribbon.  The collar is edged with red and white fringing.",Ribbon
"Day dress consisting of a jacket bodice and skirt made of moiré silk. \n\nThe bodice is trimmed with chenille, fastens with metal buttons and is lined with silk, cotton and whalebone strips. High round neck, wide pagoda sleeves, and fastens down the centre front. It is waist length and has a peak front and back. The sleeves are trimmed with an applied band of gathered silk ribbon, and matching chenille rosettes with silk tassels stitched on either side of the centre front from shoulders to waist. The cast metal stud buttons are on either side of a silvered centre. A narrow double rouleau trims the neck and waist. Silk pads are stitched at the bosom. The sleeves are lined with white silk.\n\nThe skirt fastens at the centre back and is double flat pleated. It is lined with organdie and has a matching brush braid. The waist band is tucked to shape and fastens with two brass hooks and eyes. A small watch pocket is stitched into it.",Ribbon
"Dolman mantle of crimson velvet trimmed with matching ribbon and padded velvet balls suspended from knotted silk cords. Lined with satin.\n\nHip-length and shaped to the figure at the back with a series of inverted pleats set into the centre back seams to accommodate the bustle. The fronts are longer extending into points. The sleeves are set very low, curved at the elbow and have slight fullness gathered in to the back of the shoulder. There is a medium high standing band collar. The mantle fastens from neck to waist with black metal hook and eyes. Trimmed at the neck with a wide ribbon with satin face and ribbed reverse, and with a looped braid border. A padded pompom is attached to its ends. There are pompoms around the bottom edge and on the front points. Lined with matching satin. There is a waistband of elastic covered with satin stitched to the centre back and fastening with a black metal hook and eye.",Ribbon
"Ghaghra (skirt) made of gulbadan (striped) Punjabi silk, red with white stripes. A deep waistband of daryai (plain) green Punjabi silk. Embellished with large butas and flowers in gold gota (tinsel ribbon) applied over the body of the skirt, and finished with a deep hem of gota work over yellow and purple silk bands. Ezarband (drawstring) of green silk sprang finished with elaborate ends of metal-wrapped thread.",Ribbon
"Ivory pipes, with fleur-de-lys engraved on the chanter stock. Shuttle drone (for four reeds). Chanter with seven silver keys and with an auxiliary closed chanter (<i>petit chalumeau</i>) od flat shape attached to it, this also with six silver keys. Ivory bellows pipe, and also a vacant stock apparently for optional use of mouth blow-pipe instead of the bellows. Bellows bag cover of silk velvet, originally salmon-pink, trimmed with silk ribbon ruched. Under this, an inner cover of dark green silk. ' - Anthony Baines: Catalogue of Musical Instruments in the Victoria and Albert Museum - Part II: Non-keyboard insturments. (London, 1998), p. 102.",Ribbon
"Waistcoat made of yellow silk and quilted in a diaper pattern, bound with yellow grosgrain silk ribbon.  The centre back is reinforced with a strip of linen. It is hip length, collarless and sleeveless with a centre front eyelet fastening shaped to the waist with overlapping, rounded hip basques. The neck is bound with matching silk braid and the eyelets are faced with matching silk. The bodice is internally stiffened with five boned canvas panels, inside fronts and at the side and centre back seams. This waistcoat is part of an ensemble with a matching pair of quilted yellow silk pockets (see T.87A&amp;B-1978).",Ribbon
"Brown velvet court shoe with pointed toe, scooped throat with paste buckle and small heel; edges with turned brown silk ribbon, pair of folded side seams; brown satin insole, cream leather sock, leather sole.",Ribbon
Pink satin baby's boot with cream wool lining and leather sole; pink silk ribbon laces in 4 pairs of lace holes with a small pink rosette just below the bottom pair; couched silver thread decoration in the form of a scrolling foliate motif which stretches from toe back to top of boot.,Ribbon
Baby's boot; pale blue silk embroidered in satin stitch and chain stitch; white silk lining and pale blue ribbon laces.,Ribbon
"A white muslin evening gown with waistline under the bust, off-the-shoulder neckline and full, short sleeves.  The back fastens at neck with cotton tape and narrow silk ribbon tie on a drawstring at the raised waist.  The A-line skirt is about ankle-length and trimmed with three muslin flounces edged with whitework in a cutwork 'wheel' motif in buttonhole stitch and picot bars.  A flounce worked in the same way adorns the neckline and sleeves.",Ribbon
"Long stomacher tapering to a narrow, spade shaped end. The top edge is slightly concave. Three pairs of short tabs are attached to the sides.\n\nIt is made of linen and silk taffeta and is embroidered with coloured silks in a long and short, satin and chain stitch with French knots. The ground is entirely covered with laid and couched silver thread. Some of the flower centres are also worked in silver thread. A branching, flowery stem spreads over the whole of the stomacher. The flowers increase in size towards the top of the stomacher where there is a large, stylised rose.\n\nThe stomacher is backed with linen and the edges and the point are outlined with cream, grosgrain ribbon, which forms a raised edge. The spade shaped end is outlined with a double line of couched silver cord and there is a narrow silver braid, originally decorated with spangles, along the top edge.",Ribbon
"An open supportasse made in two layers.  Top layer is two pieces of blue linen stitched and reinforced with whalebone radiating from neck to outer edge, which is bound with pale yellow silk grosgrain ribbon.  Bottom layer of blue linen is reinforced with card and wire along the outer edge.  Both layers attached and bound at neck with a strip of blue linen, with extends at front edges to form ties.",Ribbon
"Fichu in plain cream silk net, crescent moon shape, and with a ruffle around the outside edge in spotted net. Ribbon trimming in pink and gold on cream.",Ribbon
"Dress of red silk machine-made net, with high waist, low neck and short, slightly gathered sleeves. The bodice is cut with side panels used on the cross, and fastens at the centre back with a narrow red silk ribbon at the waistline. The skirt is cut straight with additional fullness gathered at the centre back. It is hand stitched. \n\nThe neckband and sleeves and a v-shaped insertion in the bodice front are embroidered with a design of rosebud garlands worked in pink, red and green chenille. This embroidery is repeated at the hem, with a wider trail of roses and rosebuds.\n\nBefore the dress was donated, it apparently had a red under-dress which was not brought to the Museum because it was 'very perished'.",Ribbon
"Dress\nAbout 1810\n\nNapoleon’s imperial court revived the etiquette of dress from before the Revolution. High-waisted gowns continued in vogue, using a variety of fabrics suited to the formality of different occasions. White muslin was worn in informal dress and lustrous silk for formal events. Machine-made net, or tulle, proved an ideal ground for hand-embroidery in contrasting silk, metal thread and spangles, or, as here, in tufted chenille thread. Tulle was a new product manufactured in England and France.\n\nProbably England\nMachine-made silk net, embroidered with chenille thread\nGiven by Mrs George Atkinson and Mrs M.F. Davey\n [09/12/2015]",Ribbon
"Dress of silk satin with a high round neck, fitted bodice and a waistline with a rounded point to which the skirt is flat-pleated, except for a panel of tight gathering at the back. There is a front lace fastening. The sleeves are long with an open epaulette. The only trimmings are the agate stud buttons mounted on black velvet bows above the wrists. The bodice is piped on all the main seams, is lined with cotton and boned. The skirt is lined with yellow and white-washed and re-used figured silk. The back is softly interlined. There are yellow chamois dress preservers. Hand-stitched. The silk is printed in the Mackenzie tartan.",Ribbon
"Ensemble consisting of a jacket, bodice and skirt of golden brown silk trimmed with matching silk fringe and satin ribbon.\n\nThe jacket is short, hip-length and loose in front. It is cut with a filled back and a straight front. It is longer at the back and is semi-fitted with a central vent. It has a round neck trimmed with ribbons and fringe and fastens with covered, embroidered buttons. The sleeves are long and fairly wide, flaring at the wrist. The fringe and satin ribbon is stitched around the edges and to form a small yoke at the neck. A satin bow holds the fullness at the wrist. It is unlined.\n\nThe bodice is loose, waist-length, fastens in the front, and is worn inside the waistband of the matching skirt. The bodice has a round high neck. It is lined with glazed linen and held in position with tapes at the waist. The sleeves are a short wrist-length with a trimming of ruching and fringe for the cuffs. It fastens with small round self-covered buttons, re-embroidered in chenille down the centre front. The front is trimmed with bands of gauged self-material and the panels are edged with a gathered length of darker satin ribbon and fringe. Machine-stitched and hand finished.\n\nThe skirt is gored, has a full straight front, is fitted to the hips with darts and is tightly gathered at the back. The front panel, from hip to ground, is entirely trimmed with rows of flounces in self-material edged with satin ribbon, and alternating with gathered bands of satin ribbon. Two similar flounces and rows of ribbon run all round the hem. The front panel is trimmed at each side with mock sash ends. The dress fastens at the centre back waist with hooks and eyes. It is unlined but faced back with matching silk. On each of the three seams at the back of the skirt are stitched small black metal rings for a gathering cord, a portion of which still remains. Inside are tapes and loops to adjust the length and drape. There are two rings spaced down each side seam and three down the centre back. There is a pocket on the right side of the front and a watch pocket at the waist.",Ribbon
"""Ribbon corset"" made from strips of cream silk satin ribbon connecting boning and lacings, metal fastenings.",Ribbon
"Summer wear\n\nRibbon corsets were recommended for slender women for summer. This one was worn by a woman from a merchant family living in Brazil: Fanny Harvey Fleetwood Raper, nee Duder (1879-1957).\n\nWhile the upper edge of the corset lies under the bust, allowing more freedom of movement, the bones in the sides constrict the waist and those in the back reinforce an upright posture.\n\nCorset\nPossibly Britain, about 1900\nSilk satin ribbon, whalebone (baleen), metal eyelets and steel busk\nV&A: T.18-1958\nGiven by Mrs Raper [16/04/2016-12/03/2017]",Ribbon
"Short diaphragm-length pair of stays (corset) with pointed tabs about the bottom. White cotton, boned, lined with white linen and stitched with black thread. Bones held in with back stitch, but gathered breast gussets edged with embroidered silk specks (originally pale blue) and there are scalloped bands under the arm. Central bone accented with white silk ribbon lacing (decorative). Padded and stiffened tabs attached to back edges of back-lacing in back, probably to act as a bustle or dress support.",Ribbon
"By the early 19th-century stay-makers had developed long corded corsets to suit the classical gowns of the period. However, shown here is the transitional phase between the old and new styles, between stays and corsets. Indeed, it was around this time that the term 'corset' started to be used as a refined name for stays. <i>The Times </i>of 24 June 1795 stated that: 'corsettes about six inches long...are now the only defensive paraphernalia of our fashionable belle'.\n\nTransitional stays/corset\nBritain, about 1795\nCotton with silk thread, whalebone, and silk ribbon, lined with linen\nV&amp;A: T.237-1983 [2013-2015]\nA new style of stays\n\nThe construction of these stays reflects the higher waistline of around 1800. While they retain the hip tabs of earlier stays, they have been cut with gussets to support the breasts.\n\nFrom the 1780s increasing numbers of women ran stay and corset making businesses. The newly fashionable lighter stays with fewer bones were easier for women to make than the earlier stays constructed from densely packed whalebone. In France these new stays were called corsets.\n\nStays\nBritain, 1795-1805\nCotton, linen, whalebone (baleen), trimmed with silk ribbon\nV&A: T.237-1983 [16/04/2016-12/03/2017]\n []",Ribbon
British Galleries:\nThis doublet and breeches illustrate the processes of stamping and pinking fabric that could be done much more quickly than embroidery. Five decorative motifs have been stamped into the satin in a process similar to leather bookbinding. The satin has been 'pinked' or perforated with tiny decorative holes. [27/03/2003],Ribbon
"Pair of embroidered ivory silk garters with silver thread in chain stitch. Elongated narrow strips of silk with rounded ends, cream silk ribbons attached to the ends and ruched ribbon around the edges. Embroidered with rosebuds and scrolling ribbons, bearing a different slogan on each garter.",Ribbon
"Ivory silk satin petticoat, padded and quilted with a lozenge pattern, fish scale design, serpentine bands and twisted cords. Polychrome embroidered sprays of flowers worked on top of the quilting. Quilted in running stitch and embroidered in coloured silks. The body of the garment is quilted in zig zag, headed by a horizontal border pattern of flower shapes. Sprays of flowers are scattered in alternating bands over the whole.\n\nThe petticoat has a plain top and is gathered onto a tape band which fastens with tapes at the sides. The back panel of the skirt is gathered onto the band, and the front is arranged in pleats from a flat central pleat. The skirt is lined with linen and faced at the hem with blue silk ribbon.",Ribbon
"Dark blonde straw bonnet with high poke and wide brim, trimmed with a band of brown silk ribbon around the poke, accented with wired bows in the same, matching the silk ribbon strings.",Ribbon
"Dunstable straw bonnet trimmed with shaded mauve, pink & purple ostrich feathers and black silk ribbon woven with flowers",Ribbon
Pale yellow silk bonnet with a large wide ruched and caned brim and high poke. Trimmed with wide ribbons of yellow silk gauze with opaque satin stripes and wired shapes of silk with bound edges.,Ribbon
"Dark yellow-brown straw hat, brimmed and high-crowned, trimmed with silk ribbon in co-ordinating shade",Ribbon
Pair of ladies shoes of black and pale yellow satin. Trimmed with a black satin ribbon rosette and a silk tassel at the toe with braid trimming around the top of shoe. Petal cutouts in yellow satin at the toe exposing black beneath. The Louis heel is faced with black leather. The heel quarters are lined with white kid leather and the toes with canvas. There is a canvas inner sole.,Ribbon
"Evening ensemble consisting of a silk, velvet and satin crazy-patchwork skirt, ruff and pair of cuffs, a cotton organdie blouse and a canvas woolwork belt.",Ribbon
"Evening dress\nAdolfo (b. 1933)\n1967 (patchwork 1880–1900)\n\nAdolfo was known for his extravagant patchwork evening looks. Here, he has recycled an antique crazy-patchwork quilt to make the skirt, neck ruff and wrist ruffles. Despite this element of ‘cannibalisation’, he has treated the historic textile with respect, gathering rather than cutting it to make the skirt. This appreciation of quilts as textile art first emerged in the 1960s.\n\nMore quilts can be seen in the current V&A exhibition Quilts: 1700–2010.\n\nNew York\nSilk patchwork, cotton, satin ribbon, woolwork embroidery [2010]",Ribbon
Necklace of 16 graduated rows of barrel-shaped coral beads attached to two pierced sheet silver terminals.  The terminals each have a red silk ribbon attached.,Ribbon
"Necklace of three graduated rows of hollow gold beads, decorated with applied circles of twisted wire.  Strung on red silk cord and attached at each end to a red silk ribbon.",Ribbon
"White silk satin shoes with slightly waisted heel and satin bow at toe. Insole of white kid, rest lined white cotton.",Ribbon
"Wedding accessories from the Nugée family\nMany wedding artefacts are preserved because marriage is so significant an event in the lives of the participants. Some pass from one generation to the next, becoming family heirlooms. The Nugée family kept this group of fragile objects because of their importance to the family history. The objects conjure up the romantic prettiness typical of many Victorian weddings.\n\nShoes\nChapelle\nParis, France\n1854\n\nSilk satin, cotton and leather\nV&A: T.4:1, 2-2008\n\n\nWreath\nBritain \n1854\n\nFeather and silk-wrapped wire\nV&A: T.6-2008\n\n\nWedding favours\nBritain\n1854\n\nCotton, silk, paper and wire\nV&A: T.7, 8-2008\n\n\nBridesmaid's fan\nBritain\n1854\n\nPaper leaf with metal spangles, wooden sticks and guards\nAssociated with the wedding of Elizabeth Wroughton Richards and Reverend Andrew Nugée, 8 August 1854\nV&A: T.14-2008\n\n\nShoes\nFrance or Britain\n1887\n\nSilk satin, cotton and leather\nAssociated with the wedding of Edith Elizabeth Alston and Francis Edward Nugée, son of Andrew and Elizabeth Nugée, 1887\nV&A: T.5:1, 2-2008\n\nCollection given by Edward Nugée QC [2011]",Ribbon
"Spray of orange blossom on piece of wire, flowers made of cloth, silvered paper oak-leaves and acorn cup, with silk satin ribbons.",Ribbon
"Wedding accessories from the Nugée family\nMany wedding artefacts are preserved because marriage is so significant an event in the lives of the participants. Some pass from one generation to the next, becoming family heirlooms. The Nugée family kept this group of fragile objects because of their importance to the family history. The objects conjure up the romantic prettiness typical of many Victorian weddings.\n\nShoes\nChapelle\nParis, France\n1854\n\nSilk satin, cotton and leather\nV&A: T.4:1, 2-2008\n\n\nWreath\nBritain \n1854\n\nFeather and silk-wrapped wire\nV&A: T.6-2008\n\n\nWedding favours\nBritain\n1854\n\nCotton, silk, paper and wire\nV&A: T.7, 8-2008\n\n\nBridesmaid's fan\nBritain\n1854\n\nPaper leaf with metal spangles, wooden sticks and guards\nAssociated with the wedding of Elizabeth Wroughton Richards and Reverend Andrew Nugée, 8 August 1854\nV&A: T.14-2008\n\n\nShoes\nFrance or Britain\n1887\n\nSilk satin, cotton and leather\nAssociated with the wedding of Edith Elizabeth Alston and Francis Edward Nugée, son of Andrew and Elizabeth Nugée, 1887\nV&A: T.5:1, 2-2008\n\nCollection given by Edward Nugée QC [2011]",Ribbon
"Spray of orange blossom on piece of wire, flowers made of cloth, silvered paper oak-leaves, with silk satin ribbons.",Ribbon
"Wedding accessories from the Nugée family\nMany wedding artefacts are preserved because marriage is so significant an event in the lives of the participants. Some pass from one generation to the next, becoming family heirlooms. The Nugée family kept this group of fragile objects because of their importance to the family history. The objects conjure up the romantic prettiness typical of many Victorian weddings.\n\nShoes\nChapelle\nParis, France\n1854\n\nSilk satin, cotton and leather\nV&A: T.4:1, 2-2008\n\n\nWreath\nBritain \n1854\n\nFeather and silk-wrapped wire\nV&A: T.6-2008\n\n\nWedding favours\nBritain\n1854\n\nCotton, silk, paper and wire\nV&A: T.7, 8-2008\n\n\nBridesmaid's fan\nBritain\n1854\n\nPaper leaf with metal spangles, wooden sticks and guards\nAssociated with the wedding of Elizabeth Wroughton Richards and Reverend Andrew Nugée, 8 August 1854\nV&A: T.14-2008\n\n\nShoes\nFrance or Britain\n1887\n\nSilk satin, cotton and leather\nAssociated with the wedding of Edith Elizabeth Alston and Francis Edward Nugée, son of Andrew and Elizabeth Nugée, 1887\nV&A: T.5:1, 2-2008\n\nCollection given by Edward Nugée QC [2011]",Ribbon
"Wreath of orange blossom, completely made from feathers, dyed green and white, mounted on a coil of silk-thread wrapped wire, accented with silk ribbons.",Ribbon
"Wedding accessories from the Nugée family\nMany wedding artefacts are preserved because marriage is so significant an event in the lives of the participants. Some pass from one generation to the next, becoming family heirlooms. The Nugée family kept this group of fragile objects because of their importance to the family history. The objects conjure up the romantic prettiness typical of many Victorian weddings.\n\nShoes\nChapelle\nParis, France\n1854\n\nSilk satin, cotton and leather\nV&A: T.4:1, 2-2008\n\n\nWreath\nBritain \n1854\n\nFeather and silk-wrapped wire\nV&A: T.6-2008\n\n\nWedding favours\nBritain\n1854\n\nCotton, silk, paper and wire\nV&A: T.7, 8-2008\n\n\nBridesmaid's fan\nBritain\n1854\n\nPaper leaf with metal spangles, wooden sticks and guards\nAssociated with the wedding of Elizabeth Wroughton Richards and Reverend Andrew Nugée, 8 August 1854\nV&A: T.14-2008\n\n\nShoes\nFrance or Britain\n1887\n\nSilk satin, cotton and leather\nAssociated with the wedding of Edith Elizabeth Alston and Francis Edward Nugée, son of Andrew and Elizabeth Nugée, 1887\nV&A: T.5:1, 2-2008\n\nCollection given by Edward Nugée QC [2011]",Ribbon
"White silk satin slippers, straights with silk ribbons and small bows. Leather soles, lined with white kid for insole and back of shoe, with cotton lining to toe.",Ribbon
"Wedding accessories from the Nugée family\nMany wedding artefacts are preserved because marriage is so significant an event in the lives of the participants. Some pass from one generation to the next, becoming family heirlooms. The Nugée family kept this group of fragile objects because of their importance to the family history. The objects conjure up the romantic prettiness typical of many Victorian weddings.\n\nShoes\nChapelle\nParis, France\n1854\n\nSilk satin, cotton and leather\nV&A: T.4:1, 2-2008\n\n\nWreath\nBritain \n1854\n\nFeather and silk-wrapped wire\nV&A: T.6-2008\n\n\nWedding favours\nBritain\n1854\n\nCotton, silk, paper and wire\nV&A: T.7, 8-2008\n\n\nBridesmaid's fan\nBritain\n1854\n\nPaper leaf with metal spangles, wooden sticks and guards\nAssociated with the wedding of Elizabeth Wroughton Richards and Reverend Andrew Nugée, 8 August 1854\nV&A: T.14-2008\n\n\nShoes\nFrance or Britain\n1887\n\nSilk satin, cotton and leather\nAssociated with the wedding of Edith Elizabeth Alston and Francis Edward Nugée, son of Andrew and Elizabeth Nugée, 1887\nV&A: T.5:1, 2-2008\n\nCollection given by Edward Nugée QC [2011]",Ribbon
